Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Held To Maturity Securities,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Long Term Equity Investment,Investmentsin Associatesat Cost,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
26423402.0,26423402.0,140207000.0,234449000.0,2334028000.0,2511807000.0,665352000.0,2334028000.0,59402000.0,2336760000.0,2432528000.0,2336760000.0,2336760000.0,2072526000.0,,,264234000.0,264234000.0,618524000.0,305853000.0,34896000.0,,,106783000.0,137572000.0,41804000.0,95768000.0,25702000.0,312671000.0,71305000.0,96877000.0,17598000.0,79279000.0,,1729000.0,98413000.0,,,7442000.0,90971000.0,2955284000.0,1977261000.0,16693000.0,,493325000.0,,493325000.0,,,,2732000.0,,1464511000.0,,1464511000.0,8247000.0,1456264000.0,,,,,978023000.0,95289000.0,,,,468075000.0,,,,566000.0,,239274000.0,,,174819000.0,139979000.0,34840000.0,,2024-03-31
27014402.0,27014402.0,298714000.0,388648000.0,2409735000.0,2734563000.0,786654000.0,2409735000.0,67241000.0,2413156000.0,2552561000.0,2413156000.0,2413156000.0,2143012000.0,,,270144000.0,270144000.0,737854000.0,362756000.0,41775000.0,,,107587000.0,190205000.0,50800000.0,139405000.0,22239000.0,375098000.0,22577000.0,198443000.0,16441000.0,182002000.0,,1500000.0,93697000.0,,,29564000.0,64133000.0,3151010000.0,1989258000.0,15660000.0,,445428000.0,,445428000.0,,,,3421000.0,,1524749000.0,,1524749000.0,0.0,1524749000.0,,,,,1161752000.0,82574000.0,,,,460881000.0,,,,10660000.0,,409642000.0,,,197995000.0,175302000.0,22693000.0,,2023-09-30
26974902.0,26974902.0,241470000.0,321728000.0,2176022000.0,2432306000.0,583626000.0,2176022000.0,68002000.0,2178580000.0,2353055000.0,2178580000.0,2178580000.0,6560000.0,1879830000.0,17274000.0,269749000.0,269749000.0,691687000.0,406488000.0,49479000.0,21623000.0,49479000.0,106627000.0,227809000.0,53334000.0,174475000.0,21623000.0,285199000.0,8565000.0,93919000.0,14668000.0,79251000.0,22588000.0,1421000.0,95799000.0,1158000.0,2093000.0,2487000.0,90061000.0,2870267000.0,2001442000.0,18536000.0,36571000.0,214211000.0,37000.0,214074000.0,100000.0,162937000.0,162937000.0,2558000.0,2558000.0,1585165000.0,-606590000.0,2191755000.0,1498000.0,35798000.0,1518255000.0,462041000.0,174163000.0,0.0,868825000.0,6721000.0,0.0,18139000.0,11318000.0,464762000.0,271153000.0,92050000.0,101559000.0,8874000.0,64711000.0,208751000.0,-1384000.0,210135000.0,85549000.0,73293000.0,12256000.0,12256000.0,2023-03-31
