Treasury Shares Number,Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
0.0,49945000.0,49945000.0,82614000.0,203847000.0,2728371000.0,3000273000.0,1479974000.0,2728371000.0,5832000.0,2802258000.0,2805968000.0,2802258000.0,2802258000.0,2752238000.0,,50020000.0,50020000.0,443065000.0,52557000.0,,,36614000.0,9542000.0,5832000.0,3710000.0,6401000.0,390508000.0,24135000.0,194305000.0,0.0,194305000.0,,1777000.0,160021000.0,,,512000.0,159509000.0,3245323000.0,1374841000.0,993000.0,,0.0,0.0,0.0,73887000.0,,73887000.0,1299961000.0,,1299961000.0,39505000.0,1260456000.0,,,,,1870482000.0,176673000.0,,,563256000.0,,,,12245000.0,0.0,883374000.0,,,234934000.0,119533000.0,115401000.0,,,2024-03-31
,49945000.0,49945000.0,301471000.0,401246000.0,2586967000.0,3056272000.0,1377667000.0,2586967000.0,6428000.0,2661454000.0,2665088000.0,2661454000.0,2661454000.0,2611434000.0,,50020000.0,50020000.0,750295000.0,61235000.0,4000.0,,45525000.0,10062000.0,6428000.0,3634000.0,5644000.0,689060000.0,24701000.0,391184000.0,,391184000.0,,2458000.0,239217000.0,,,0.0,239217000.0,3411749000.0,1345022000.0,1154000.0,,0.0,0.0,0.0,74487000.0,,74487000.0,1269381000.0,,1269381000.0,42633000.0,1226748000.0,,,,,2066727000.0,208675000.0,,,637469000.0,,,,10616000.0,23583000.0,951867000.0,,,234517000.0,141170000.0,93347000.0,,,2023-09-30
,49945000.0,49945000.0,436028000.0,515880000.0,2432201000.0,3016173000.0,1348644000.0,2432201000.0,6996000.0,2507289000.0,2554337000.0,2507289000.0,2507289000.0,2457269000.0,2211991000.0,50020000.0,50020000.0,803989000.0,80763000.0,,5882000.0,20837000.0,54044000.0,6996000.0,47048000.0,5882000.0,723226000.0,3821000.0,461836000.0,,461836000.0,1569000.0,1569000.0,241925000.0,6615000.0,2571000.0,4249000.0,228490000.0,3311278000.0,1239408000.0,1315000.0,1315000.0,0.0,0.0,,75088000.0,75088000.0,,1163005000.0,-190282000.0,1353287000.0,684533000.0,103801000.0,328535000.0,201090000.0,35328000.0,0.0,2071870000.0,236030000.0,2574000.0,251179000.0,605324000.0,296952000.0,132090000.0,176282000.0,25530000.0,195000.0,1007678000.0,-13998000.0,1021676000.0,179390000.0,106534000.0,72856000.0,7375000.0,65481000.0,2023-03-31
