Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.259398,451620000.0,250390000.0,38250000.0,1532050000.0,451620000.0,413370000.0,-75280000.0,75280000.0,250390000.0,250390000.0,1829090000.0,,,,,250390000.0,250390000.0,0.0,250390000.0,250390000.0,250390000.0,87700000.0,338090000.0,1420000.0,-75280000.0,75280000.0,411950000.0,297040000.0,192730000.0,38250000.0,38250000.0,708990000.0,1532050000.0,2241040000.0,2241040000.0,2024-03-31
0.0,0.253049,410370000.0,232750000.0,36820000.0,1465580000.0,410370000.0,373550000.0,-61950000.0,61950000.0,232750000.0,232750000.0,1717700000.0,20292066.0,20292066.0,11.47,11.47,232750000.0,232750000.0,0.0,232750000.0,232750000.0,232750000.0,78850000.0,311600000.0,19980000.0,-61950000.0,61950000.0,353570000.0,252120000.0,152860000.0,36820000.0,36820000.0,605690000.0,1465580000.0,2071270000.0,2071270000.0,2023-12-31
0.0,0.256414,351620000.0,202590000.0,28680000.0,1370320000.0,351620000.0,322940000.0,-50490000.0,50490000.0,202590000.0,202590000.0,1595440000.0,20299599.0,20299599.0,9.98,9.98,202590000.0,202590000.0,0.0,202590000.0,202590000.0,202590000.0,69860000.0,272450000.0,4830000.0,-50490000.0,50490000.0,318110000.0,225120000.0,141210000.0,28680000.0,28680000.0,543230000.0,1370320000.0,1913550000.0,1913550000.0,2023-09-30
0.0,0.257075,281330000.0,174060000.0,13940000.0,1384980000.0,281330000.0,267390000.0,-33100000.0,33100000.0,174060000.0,174060000.0,1534280000.0,20286713.0,20286713.0,8.58,8.58,174060000.0,174060000.0,0.0,174060000.0,174060000.0,174060000.0,60230000.0,234290000.0,5550000.0,-33100000.0,33100000.0,261840000.0,149300000.0,95390000.0,13940000.0,13940000.0,411140000.0,1384980000.0,1796120000.0,1796120000.0,2023-06-30
0.0,0.274265,204980000.0,134290000.0,6010000.0,1435380000.0,204980000.0,198970000.0,-10280000.0,13930000.0,134290000.0,134290000.0,1551010000.0,,,,,134290000.0,134290000.0,0.0,134290000.0,134290000.0,134290000.0,50750000.0,185040000.0,-17390000.0,-10280000.0,13930000.0,211790000.0,115630000.0,40400000.0,6010000.0,6010000.0,327420000.0,1435380000.0,1762800000.0,1762800000.0,2023-03-31
,,,,,,,,,,,,,19544194.0,19544194.0,5.77,5.77,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.254619,489540000.0,275560000.0,43350000.0,1609520000.0,489540000.0,446190000.0,-76500000.0,76500000.0,275560000.0,275560000.0,1965370000.0,20396743.0,20291605.0,13.51,13.58,275560000.0,275560000.0,0.0,275560000.0,275560000.0,275560000.0,94130000.0,369690000.0,10180000.0,-76500000.0,76500000.0,436010000.0,355850000.0,228320000.0,43350000.0,43350000.0,791860000.0,1609520000.0,2401380000.0,2401380000.0,2024-06-30 00:00:00
