Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.218067,61647000.0,50846000.0,310000.0,288518000.0,61647000.0,61337000.0,50846000.0,50846000.0,294292000.0,188318519.0,188318519.0,0.27,0.27,50846000.0,50846000.0,0.0,50846000.0,50846000.0,50846000.0,14180000.0,65026000.0,3659000.0,61337000.0,5774000.0,6137000.0,310000.0,310000.0,67111000.0,288518000.0,355629000.0,355629000.0,2024-06-30
0.0,0.3,1124118000.0,47075000.0,423000.0,346512000.0,1124118000.0,1123695000.0,47075000.0,47075000.0,8317000.0,,,,,47075000.0,47075000.0,0.0,47075000.0,47075000.0,47075000.0,-11923000.0,35152000.0,-747511000.0,1123695000.0,-338195000.0,-103152000.0,423000.0,423000.0,785500000.0,346512000.0,1132012000.0,1132012000.0,2024-03-31
0.0,0.249151,55042000.0,47109000.0,415000.0,266413000.0,55042000.0,54627000.0,47109000.0,47109000.0,272833000.0,188436000.0,188436000.0,0.25,0.25,47109000.0,47109000.0,0.0,47109000.0,47109000.0,47109000.0,15632000.0,62741000.0,8114000.0,54627000.0,6420000.0,6614000.0,415000.0,415000.0,61047000.0,266413000.0,327460000.0,327460000.0,2023-12-31
0.0,0.230139,53351000.0,43347000.0,405000.0,147456000.0,53351000.0,52946000.0,43347000.0,43347000.0,154120000.0,188465217.0,188465217.0,0.23,0.23,43347000.0,43347000.0,0.0,43347000.0,43347000.0,43347000.0,12958000.0,56305000.0,3359000.0,52946000.0,6664000.0,6524000.0,405000.0,405000.0,59610000.0,147456000.0,207066000.0,207066000.0,2023-06-30
0.0,0.3,18008000.0,7965000.0,523000.0,116476000.0,18008000.0,17485000.0,7965000.0,7965000.0,107858000.0,,,,,7965000.0,7965000.0,0.0,7965000.0,7965000.0,7965000.0,9598000.0,17563000.0,-11888000.0,17485000.0,-8618000.0,-11930000.0,523000.0,523000.0,8867000.0,116476000.0,125343000.0,125343000.0,2023-03-31
0.0,0.25795,-46243000.0,511693000.0,413000.0,229973000.0,-46243000.0,-46656000.0,511693000.0,511693000.0,336902000.0,190220446.0,190220446.0,2.69,2.69,511693000.0,511693000.0,0.0,511693000.0,511692000.0,511692000.0,177873000.0,689565000.0,736221000.0,-46656000.0,106929000.0,107268000.0,413000.0,413000.0,60273000.0,229973000.0,290246000.0,290246000.0,2023-09-30 00:00:00
