Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
173403904.555315,0.052061,4969500000.0,3330800000.0,3330800000.0,1622200000.0,1267900000.0,8182900000.0,8300300000.0,7032400000.0,-5234500000.0,5234500000.0,-1535196095.444685,1621800000.0,12675700000.0,,,,,1621800000.0,1621800000.0,0.0,1621800000.0,-82100000.0,1703900000.0,-400000.0,1704300000.0,93600000.0,1797900000.0,667200000.0,3330800000.0,,-5234500000.0,5234500000.0,3669100000.0,4492800000.0,2638300000.0,1267900000.0,1267900000.0,8161900000.0,8182900000.0,16344800000.0,16344800000.0,2024-03-31
80755634.902923,0.036599,3289200000.0,2206500000.0,2206500000.0,453900000.0,1000600000.0,5370000000.0,5495700000.0,4495100000.0,-4047000000.0,4047000000.0,-1671844365.097077,453800000.0,8424400000.0,605066667.0,605066667.0,0.75,0.75,453800000.0,453800000.0,0.0,453800000.0,22200000.0,431600000.0,-100000.0,431700000.0,16400000.0,448100000.0,535400000.0,2206500000.0,,-4047000000.0,4047000000.0,2603500000.0,3054400000.0,1662000000.0,1000600000.0,1000600000.0,5657900000.0,5370000000.0,11027900000.0,11027900000.0,2023-12-31
148680000.0,0.3,1592200000.0,495600000.0,495600000.0,-1053200000.0,400900000.0,2936500000.0,2087800000.0,1686900000.0,-2719800000.0,2719800000.0,-1400120000.0,-1052900000.0,4785800000.0,605114943.0,605114943.0,-1.74,-1.74,-1052900000.0,-1052900000.0,0.0,-1052900000.0,179800000.0,-1232700000.0,300000.0,-1233000000.0,200100000.0,-1032900000.0,6500000.0,495600000.0,,-2719800000.0,2719800000.0,1489100000.0,1849300000.0,1181400000.0,400900000.0,400900000.0,3338400000.0,2936500000.0,6274900000.0,6274900000.0,2023-09-30
-354420000.0,0.3,2370300000.0,-1181400000.0,-1181400000.0,-1890900000.0,385300000.0,7392100000.0,1188900000.0,803600000.0,-2792800000.0,2792800000.0,-1063920000.0,-2053000000.0,9397100000.0,603823529.0,603823529.0,-3.4,-3.4,-2053000000.0,-2053000000.0,0.0,-2053000000.0,124500000.0,-2177500000.0,-162100000.0,-2015400000.0,26200000.0,-1989200000.0,127900000.0,-1181400000.0,,-2792800000.0,2792800000.0,1845100000.0,2005000000.0,1357100000.0,385300000.0,385300000.0,3850100000.0,7392100000.0,11242200000.0,11242200000.0,2023-06-30
-2361304.283259,0.001146,963400000.0,-2061200000.0,-2061200000.0,-4730100000.0,217900000.0,10990800000.0,-1097800000.0,-1315700000.0,-3398000000.0,3398000000.0,-2671261304.283259,-4730900000.0,13329100000.0,,,,,-4730900000.0,-4730900000.0,0.0,-4730900000.0,-21800000.0,-4709100000.0,-800000.0,-4708000000.0,-5400000.0,-4713700000.0,1209700000.0,-2061200000.0,,-3398000000.0,3398000000.0,949600000.0,2338300000.0,1849500000.0,217900000.0,217900000.0,3287900000.0,10990800000.0,14278700000.0,14278700000.0,2023-03-31
,,,,,,,,,,,,,,,603902848.0,603902848.0,5.97,5.97,,,,,,,,,,,,,-5243800000.0,,,,,,,,,,,,2022-12-31
442809007.612968,0.031774,6485200000.0,13936200000.0,13936200000.0,12251600000.0,1852500000.0,8107900000.0,20421400000.0,18568900000.0,-4500800000.0,4500800000.0,-1241790992.387032,12251500000.0,12226600000.0,678753463.0,603522167.0,18.05,20.3,12251500000.0,12251500000.0,0.0,12251500000.0,-1369500000.0,13621000000.0,-100000.0,13621100000.0,447000000.0,14068100000.0,667800000.0,13936200000.0,,-4500800000.0,4500800000.0,3892100000.0,4118700000.0,1656200000.0,1852500000.0,1852500000.0,8010800000.0,8107900000.0,16118700000.0,16118700000.0,2024-06-30 00:00:00
