Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Write Off,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
95070870.855083,0.224642,451760000.0,423210000.0,423210000.0,825880000.0,238670000.0,4598650000.0,874970000.0,636300000.0,497740870.855083,825880000.0,5232940000.0,,,,,825880000.0,825880000.0,0.0,825880000.0,825880000.0,825880000.0,239280000.0,1065160000.0,5650000.0,310280000.0,-310280000.0,636300000.0,634290000.0,559120000.0,238670000.0,238670000.0,1270590000.0,4598650000.0,5869240000.0,5869240000.0,2024-03-31
17248113.463414,0.238168,995130000.0,72420000.0,72420000.0,679760000.0,252790000.0,4061980000.0,1067550000.0,814760000.0,624588113.463414,679760000.0,4636160000.0,831510703.0,823951515.0,0.8175,0.825,679760000.0,679760000.0,0.0,679760000.0,679760000.0,679760000.0,212510000.0,892270000.0,5090000.0,-110450000.0,110450000.0,814760000.0,574180000.0,445210000.0,252790000.0,252790000.0,1388940000.0,4061980000.0,5450920000.0,5450920000.0,2023-12-31
10106890.490584,0.241618,1006040000.0,41830000.0,41830000.0,652360000.0,231450000.0,3731260000.0,1047870000.0,816420000.0,620636890.490584,652360000.0,4327300000.0,833686901.0,825772152.0,0.7825,0.79,652360000.0,652360000.0,0.0,652360000.0,652360000.0,652360000.0,207840000.0,860200000.0,1950000.0,-32760000.0,32760000.0,816420000.0,596040000.0,520170000.0,231450000.0,231450000.0,1412460000.0,3731260000.0,5143720000.0,5143720000.0,2023-09-30
-4719629.700279,0.241661,1032920000.0,-19530000.0,-19530000.0,636080000.0,155790000.0,3295220000.0,1013390000.0,857600000.0,650890370.299721,636080000.0,3843690000.0,834203279.0,823404531.0,0.7625,0.7725,636080000.0,636080000.0,0.0,636080000.0,636080000.0,636080000.0,202700000.0,838780000.0,710000.0,-61750000.0,61750000.0,857600000.0,548470000.0,482470000.0,155790000.0,155790000.0,1406070000.0,3295220000.0,4701290000.0,4701290000.0,2023-06-30
21100822.644396,0.172562,1030220000.0,122280000.0,122280000.0,648960000.0,191540000.0,2417990000.0,1152500000.0,960960000.0,547780822.644396,648960000.0,3341650000.0,,,,,648960000.0,648960000.0,0.0,648960000.0,648960000.0,648960000.0,135340000.0,784300000.0,-6310000.0,58530000.0,-61360000.0,597710000.0,923660000.0,-108930000.0,191540000.0,191540000.0,1521370000.0,2417990000.0,3939360000.0,3939360000.0,2023-03-31
,,,,,,,,,,,,,712685714.0,702647887.0,0.525,0.5325,,,,,,,,,,,,,,,,,,,,,2022-12-31
27908175.414449,0.233619,971920000.0,119460000.0,119460000.0,757230000.0,226770000.0,4828490000.0,1091380000.0,864610000.0,665678175.414449,757230000.0,5606860000.0,832120879.0,823076087.0,0.91,0.92,757230000.0,757230000.0,0.0,757230000.0,757230000.0,757230000.0,230830000.0,988060000.0,3990000.0,-61640000.0,61640000.0,864610000.0,778370000.0,672990000.0,226770000.0,226770000.0,1642980000.0,4828490000.0,6471470000.0,6471470000.0,2024-06-30 00:00:00
