Ordinary Shares Number,Share Issued,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Tradeand Other Payables Non Current,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Pensionand Other Post Retirement Benefit Plans Current,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investmentsin Joint Venturesat Cost,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Restricted Cash,Prepaid Assets,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
405668530.0,405668530.0,2573900000.0,23805600000.0,32208200000.0,18501600000.0,23805600000.0,2573900000.0,32208200000.0,32208200000.0,32208200000.0,32208200000.0,31396900000.0,,,811300000.0,811300000.0,23575000000.0,2346600000.0,288700000.0,,2050100000.0,2050100000.0,21228400000.0,14144400000.0,523800000.0,523800000.0,292700000.0,5987400000.0,,,1173600000.0,4813800000.0,55783200000.0,16053200000.0,1194200000.0,,2532800000.0,414700000.0,414700000.0,,,8402600000.0,576800000.0,7825800000.0,3102800000.0,,3102800000.0,0.0,3102800000.0,,,,,39730000000.0,14174900000.0,,,,4316900000.0,281800000.0,9671100000.0,,,11285300000.0,6086800000.0,5198500000.0,,,2024-03-31
405668530.0,405668530.0,2598710000.0,20461900000.0,28531270000.0,15984780000.0,20461900000.0,2598710000.0,28531270000.0,28531270000.0,28531270000.0,28531270000.0,34860000.0,23444460000.0,113100000.0,811340000.0,811340000.0,22892900000.0,2427340000.0,291780000.0,7280000.0,2128280000.0,2128280000.0,20465560000.0,11755980000.0,470430000.0,470430000.0,256130000.0,5774870000.0,24780000.0,9760000.0,944760000.0,4795570000.0,51424170000.0,14973830000.0,-100000.0,1092260000.0,1859700000.0,,,0.0,0.0,8069370000.0,407690000.0,7661680000.0,3166110000.0,-4212950000.0,7379060000.0,0.0,,3932820000.0,3413230000.0,33010000.0,0.0,36450340000.0,,430000.0,4189100000.0,4653970000.0,12212880000.0,29820000.0,10134130000.0,-442240000.0,10576370000.0,5198690000.0,1242710000.0,3955980000.0,555640000.0,3400340000.0,2023-09-30
405668530.0,405668530.0,2553550000.0,21944870000.0,29894710000.0,18240770000.0,21944870000.0,2553550000.0,29894710000.0,29894710000.0,29894710000.0,29894710000.0,17280000.0,25309510000.0,113100000.0,811340000.0,811340000.0,22120160000.0,2386240000.0,233290000.0,5350000.0,2147600000.0,2147600000.0,19733920000.0,9874690000.0,405950000.0,405950000.0,339080000.0,7236370000.0,30020000.0,11900000.0,616420000.0,6578030000.0,52014870000.0,14040180000.0,,922520000.0,1520810000.0,,,0.0,0.0,7949840000.0,320620000.0,7629220000.0,3030870000.0,-3718470000.0,6749340000.0,26460000.0,,3429700000.0,3260170000.0,33010000.0,0.0,37974690000.0,,0.0,6511700000.0,3470370000.0,14019460000.0,326160000.0,9517490000.0,-432170000.0,9949660000.0,4094660000.0,614370000.0,3480290000.0,346030000.0,3134260000.0,2023-03-31
405668530.0,405668530.0,2532310000.0,19664440000.0,27528250000.0,16994280000.0,19664440000.0,2532310000.0,27528250000.0,27528250000.0,27528250000.0,27528250000.0,6960000.0,23029480000.0,256930000.0,405670000.0,405670000.0,18878580000.0,2265150000.0,225380000.0,4400000.0,2035370000.0,2035370000.0,16613430000.0,8982780000.0,496940000.0,496940000.0,303240000.0,5014140000.0,60680000.0,11970000.0,300030000.0,4641460000.0,46406830000.0,12799120000.0,,624480000.0,634240000.0,0.0,,0.0,0.0,7863810000.0,308740000.0,7555070000.0,3005570000.0,-3508950000.0,6514520000.0,3380000.0,,3300400000.0,3177730000.0,33010000.0,0.0,33607710000.0,,,2934470000.0,2937230000.0,11277110000.0,445990000.0,9490310000.0,-439490000.0,9929800000.0,6488790000.0,122960000.0,6365830000.0,2445060000.0,3920770000.0,2022-12-31
