Ordinary Shares Number,Share Issued,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Provisions,Payables,Other Payable,Dividends Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Long Term Equity Investment,Investmentsin Associatesat Cost,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
4996566.0,4996566.0,2041123000.0,2042287000.0,434402000.0,2041123000.0,2042287000.0,2042287000.0,2042287000.0,2042287000.0,1992321000.0,,49966000.0,49966000.0,127023000.0,61397000.0,5410000.0,,34837000.0,,65626000.0,33433000.0,629000.0,19981000.0,,,19981000.0,2169310000.0,1669282000.0,1800000.0,,1218513000.0,1218513000.0,,,,126362000.0,1164000.0,,321443000.0,,321443000.0,22140000.0,299303000.0,,,,,500028000.0,22051000.0,,,65529000.0,,,,,13914000.0,128768000.0,269766000.0,221385000.0,48381000.0,,2024-03-31
4996566.0,4996566.0,1977666000.0,1978814000.0,451486000.0,1977666000.0,1978814000.0,1978814000.0,1978814000.0,1978814000.0,1928848000.0,,49966000.0,49966000.0,105865000.0,53946000.0,5780000.0,,26552000.0,943000.0,51919000.0,32462000.0,126000.0,16176000.0,,,16176000.0,2084679000.0,1581274000.0,9000.0,,1125799000.0,1125799000.0,,,,132020000.0,1148000.0,,322298000.0,,322298000.0,22092000.0,300206000.0,,,,,503405000.0,33472000.0,,,109870000.0,,,,,14781000.0,88457000.0,256825000.0,213101000.0,43724000.0,,2023-09-30
4996566.0,4996566.0,1869914000.0,1871110000.0,382456000.0,1869914000.0,1871110000.0,1871110000.0,1871110000.0,1871110000.0,1821144000.0,176813000.0,49966000.0,49966000.0,109656000.0,46929000.0,6360000.0,6360000.0,19467000.0,943000.0,62727000.0,7167000.0,126000.0,53938000.0,28834000.0,8423000.0,16681000.0,1980766000.0,1535583000.0,6000.0,5364000.0,1067653000.0,302184000.0,765469000.0,250000.0,250000.0,137866000.0,1196000.0,1196000.0,323254000.0,-111489000.0,434743000.0,26397000.0,18168000.0,188624000.0,98786000.0,102768000.0,0.0,445183000.0,14536000.0,3426000.0,16673000.0,70919000.0,791000.0,57951000.0,12177000.0,6573000.0,15249000.0,54057000.0,263750000.0,230950000.0,32800000.0,32800000.0,2023-03-31
