Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date,Other Special Charges
0.0,0.257982,493700000.0,0.0,0.0,260300000.0,95200000.0,4047000000.0,493700000.0,398500000.0,-47700000.0,47700000.0,260300000.0,260300000.0,5621200000.0,75449275.0,75449275.0,3.45,3.45,260300000.0,260300000.0,0.0,260300000.0,260300000.0,260300000.0,90500000.0,350800000.0,83200000.0,0.0,-47700000.0,47700000.0,315300000.0,1574200000.0,1027000000.0,95200000.0,95200000.0,1889500000.0,4047000000.0,5936500000.0,5936500000.0,2024-03-31,
792439797.120262,0.212976,611300000.0,3720800000.0,3720800000.0,3274100000.0,111800000.0,4119800000.0,4332100000.0,4220300000.0,-30600000.0,60200000.0,345739797.120262,3274100000.0,5344200000.0,,,,,3274100000.0,3274100000.0,0.0,3274100000.0,3274100000.0,3274100000.0,886000000.0,4160100000.0,-73000000.0,3704900000.0,-30600000.0,60200000.0,507700000.0,1224400000.0,-320100000.0,111800000.0,81200000.0,1732100000.0,4119800000.0,5851900000.0,5851900000.0,2023-12-31,
0.0,0.3,487500000.0,0.0,0.0,322700000.0,108300000.0,4536200000.0,487500000.0,379200000.0,-75200000.0,75200000.0,322700000.0,322700000.0,6093700000.0,75573770.0,75573770.0,4.27,4.27,322700000.0,322700000.0,0.0,322700000.0,322700000.0,322700000.0,-18700000.0,304000000.0,30000000.0,0.0,-75200000.0,75200000.0,349200000.0,1557500000.0,945100000.0,108300000.0,108300000.0,1906700000.0,4536200000.0,6442900000.0,6442900000.0,2023-09-30,
-4602707.092583,0.217109,420900000.0,-21200000.0,-21200000.0,144600000.0,115500000.0,4245200000.0,399700000.0,284200000.0,-99500000.0,99500000.0,161197292.907417,144600000.0,5774000000.0,75706806.0,75706806.0,1.91,1.91,144600000.0,144600000.0,0.0,144600000.0,144600000.0,144600000.0,40100000.0,184700000.0,21200000.0,-21200000.0,-99500000.0,99500000.0,284200000.0,1528800000.0,926600000.0,115500000.0,115500000.0,1813000000.0,4245200000.0,6058200000.0,6058200000.0,2023-06-30,
0.0,0.3,575600000.0,0.0,0.0,354900000.0,155900000.0,4607700000.0,575600000.0,419700000.0,-68100000.0,68100000.0,354900000.0,354900000.0,6103300000.0,75510638.0,75510638.0,4.7,4.7,354900000.0,354900000.0,0.0,354900000.0,354900000.0,354900000.0,-3300000.0,351600000.0,62800000.0,0.0,-68100000.0,68100000.0,356900000.0,1495600000.0,901600000.0,155900000.0,155900000.0,1852500000.0,4607700000.0,6460200000.0,6460200000.0,2023-03-31,
71234632.034632,0.241637,382800000.0,294800000.0,294800000.0,385400000.0,119500000.0,4430000000.0,677600000.0,558100000.0,-49900000.0,49900000.0,161834632.034632,385400000.0,6009700000.0,75568627.0,75568627.0,5.1,5.1,385400000.0,385400000.0,0.0,385400000.0,385400000.0,385400000.0,122800000.0,508200000.0,63200000.0,294800000.0,-49900000.0,49900000.0,200100000.0,1579700000.0,991900000.0,119500000.0,119500000.0,1779800000.0,4430000000.0,6209800000.0,6209800000.0,2024-06-30 00:00:00,-294800000.0
