Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date,Minority Interests
0.0,0.4,455307000.0,0.0,0.0,199870000.0,58797000.0,2558777000.0,455307000.0,396510000.0,-34857000.0,34857000.0,199870000.0,199870000.0,3455879000.0,,,,,199870000.0,199870000.0,0.0,199870000.0,199870000.0,199870000.0,161783000.0,361653000.0,36415000.0,0.0,-34857000.0,34857000.0,360095000.0,897102000.0,731792000.0,58797000.0,58797000.0,1257197000.0,2558777000.0,3815974000.0,3815974000.0,2024-03-31,
0.0,0.242665,320051000.0,0.0,0.0,179911000.0,55816000.0,1694965000.0,320051000.0,264235000.0,-26677000.0,26677000.0,179911000.0,179911000.0,2400959000.0,82527982.0,77547845.0,2.18,2.32,179911000.0,179911000.0,0.0,179911000.0,179911000.0,179911000.0,57647000.0,237558000.0,1770000.0,0.0,-26677000.0,26677000.0,262465000.0,705994000.0,555180000.0,55816000.0,55816000.0,968459000.0,1694965000.0,2663424000.0,2663424000.0,2023-12-31,
0.0,0.231021,276998000.0,0.0,0.0,148513000.0,58207000.0,1599441000.0,276998000.0,218791000.0,-25661000.0,25661000.0,148513000.0,148513000.0,2263332000.0,79418717.0,78578307.0,1.87,1.89,148513000.0,148513000.0,0.0,148513000.0,148513000.0,148513000.0,44617000.0,193130000.0,2961000.0,0.0,-25661000.0,25661000.0,213830000.0,663891000.0,511384000.0,58207000.0,58207000.0,877721000.0,1599441000.0,2477162000.0,2477162000.0,2023-09-30,
0.0,0.211515,501317000.0,0.0,0.0,336662000.0,42660000.0,2469612000.0,501317000.0,458657000.0,-31684000.0,31684000.0,336662000.0,336662000.0,3407538000.0,75824775.0,75824775.0,4.44,4.44,336662000.0,336662000.0,0.0,336662000.0,336662000.0,336662000.0,90311000.0,426973000.0,16025000.0,0.0,-31684000.0,31684000.0,442632000.0,937926000.0,813430000.0,42660000.0,42660000.0,1380558000.0,2469612000.0,3850170000.0,3850170000.0,2023-06-30,
0.0,0.218921,279816000.0,0.0,0.0,158713000.0,41945000.0,1671433000.0,279816000.0,237871000.0,-45370000.0,34674000.0,158713000.0,158713000.0,2187454000.0,,,,,158713000.0,158713000.0,0.0,158713000.0,158713000.0,158713000.0,44484000.0,203197000.0,-47032000.0,0.0,-45370000.0,34674000.0,295599000.0,516021000.0,-164392000.0,41945000.0,39610000.0,811620000.0,1671433000.0,2483053000.0,2483053000.0,2023-03-31,
,,,,,,,,,,,,,,,72082192.0,71591837.0,1.46,1.47,,,,,,,,,,,,,,,,,,,,,,2022-12-31,
0.0,0.276383,648355000.0,0.0,0.0,376247000.0,60666000.0,3412578000.0,648355000.0,587689000.0,-27314000.0,27314000.0,376247000.0,376247000.0,4549669000.0,194988432.0,194988432.0,1.929586,1.929586,376247000.0,376247000.0,0.0,376247000.0,405497000.0,405497000.0,154878000.0,560375000.0,6586000.0,0.0,-27314000.0,27314000.0,581103000.0,1137091000.0,966700000.0,60666000.0,60666000.0,1718194000.0,3412578000.0,5130772000.0,5130772000.0,2024-06-30 00:00:00,-29250000.0
