Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Restructuring And Mergern Acquisition,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date,Other Special Charges
0.0,0.305573,1224909000.0,0.0,0.0,-603483000.0,1130974000.0,546374000.0,1224909000.0,93935000.0,-1251886000.0,1251886000.0,-603483000.0,-603483000.0,9347286000.0,,,,,-603483000.0,-603483000.0,0.0,-603483000.0,200630000.0,-804113000.0,-804113000.0,-353838000.0,-1157951000.0,614841000.0,0.0,,-1251886000.0,1251886000.0,-714916000.0,8800912000.0,1366112000.0,1130974000.0,1130974000.0,8085996000.0,546374000.0,8632370000.0,8632370000.0,2024-03-31,
0.0,0.33132,1306518000.0,0.0,0.0,-552895000.0,1321560000.0,758390000.0,1306518000.0,-15042000.0,-1166370000.0,1166370000.0,-552895000.0,-552895000.0,9450292000.0,299536644.0,299536644.0,-2.64,-2.64,-552895000.0,-552895000.0,0.0,-552895000.0,237092000.0,-789987000.0,-789987000.0,-391425000.0,-1181412000.0,160786000.0,0.0,,-1166370000.0,1166370000.0,-1063169000.0,8691902000.0,1032589000.0,1321560000.0,1321560000.0,7628733000.0,758390000.0,8387123000.0,8387123000.0,2023-12-31,
0.0,0.095004,47388000.0,0.0,0.0,-2208058000.0,1282952000.0,1143446000.0,47388000.0,-1235564000.0,-1604086000.0,1604086000.0,-2208058000.0,-2208058000.0,11151841000.0,257349417.0,257349417.0,-8.58,-8.58,-2208058000.0,-2208058000.0,0.0,-2208058000.0,361814000.0,-2569872000.0,-2569872000.0,-269778000.0,-2839650000.0,117503000.0,0.0,,-1604086000.0,1604086000.0,-961624000.0,10008395000.0,944962000.0,1282952000.0,1282952000.0,9046771000.0,1143446000.0,10190217000.0,10190217000.0,2023-09-30,
0.0,0.3,2116595000.0,0.0,0.0,-680970000.0,1247978000.0,1057928000.0,2116595000.0,868617000.0,-1556665000.0,1556665000.0,-680970000.0,-680970000.0,11808191000.0,282560166.0,282560166.0,-2.41,-2.41,-680970000.0,-680970000.0,0.0,-680970000.0,39962000.0,-720932000.0,-720932000.0,32884000.0,-688048000.0,187336000.0,0.0,0.0,-1556665000.0,1556665000.0,282552000.0,10750263000.0,1187341000.0,1247978000.0,1247978000.0,11032815000.0,1057928000.0,12090743000.0,12090743000.0,2023-06-30,
0.0,0.215096,5323301000.0,0.0,0.0,1641640000.0,1573475000.0,844852000.0,5323301000.0,3749826000.0,-1323142000.0,1323142000.0,1641640000.0,1641640000.0,11466780000.0,,,,,1641640000.0,1641640000.0,0.0,1641640000.0,-263073000.0,1904713000.0,1904713000.0,521971000.0,2426684000.0,77550000.0,0.0,,-1323142000.0,1323142000.0,2794807000.0,10621928000.0,1311053000.0,1573475000.0,1573475000.0,13416735000.0,844852000.0,14261587000.0,14261587000.0,2023-03-31,
,,,,,,,,,,,,,,,299536644.0,299536644.0,1.37,1.4,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31,
0.0,0.3,1047640000.0,,,-1193604000.0,1123207000.0,606322000.0,1047640000.0,-75567000.0,-1272119000.0,1272119000.0,-1193604000.0,-1193604000.0,8334230000.0,226490323.0,226490323.0,-5.27,-5.27,-1193604000.0,-1193604000.0,0.0,-1193604000.0,387160000.0,-1580764000.0,-1580764000.0,233078000.0,-1347686000.0,102076000.0,,,-1272119000.0,1272119000.0,-374399000.0,7727908000.0,983078000.0,1123207000.0,1123207000.0,7353509000.0,606322000.0,7959831000.0,7959831000.0,2024-06-30 00:00:00,
