Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Preferred Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Preferred Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Revenue,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Accounts Payable,Total Assets,Total Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
4410829885.0,4410829885.0,13848650000.0,16641580000.0,-3519250000.0,19183810000.0,6578960000.0,14577720000.0,475850000.0,3018080000.0,18096970000.0,28132410000.0,21115050000.0,21115050000.0,1632900000.0,-27361070000.0,9194990000.0,37651470000.0,19554500000.0,18096970000.0,35996110000.0,8728800000.0,871190000.0,1261930000.0,7387690000.0,370330000.0,7017360000.0,79180000.0,27267310000.0,494300000.0,9253890000.0,105520000.0,9148370000.0,980070000.0,10406900000.0,10406900000.0,57111160000.0,23264890000.0,1147350000.0,0.0,1606180000.0,1606180000.0,6537330000.0,6475430000.0,61900000.0,13586770000.0,-2157400000.0,15744170000.0,3824260000.0,228960000.0,6609650000.0,4185460000.0,895840000.0,0.0,33846270000.0,5355330000.0,6436990000.0,2464190000.0,118470000.0,3854330000.0,7125940000.0,925600000.0,-230000.0,925830000.0,14002410000.0,11685330000.0,2317080000.0,1707800000.0,609280000.0,2023-06-30
