Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.247629,46107000.0,0.0,0.0,34662000.0,38000.0,1104283000.0,46107000.0,46069000.0,0.0,0.0,34662000.0,34662000.0,1111999000.0,,,,,34662000.0,34662000.0,0.0,34662000.0,34662000.0,0.0,34662000.0,11408000.0,46069000.0,12076000.0,0.0,0.0,0.0,33994000.0,7716000.0,2086000.0,38000.0,38000.0,41710000.0,1104283000.0,1145993000.0,1145993000.0,2024-03-31
0.0,0.251926,2614000.0,0.0,0.0,1942000.0,18000.0,1291349000.0,2614000.0,2596000.0,0.0,0.0,1942000.0,1942000.0,1298939000.0,971000000.0,971000000.0,0.002,0.002,1942000.0,1942000.0,0.0,1942000.0,1942000.0,0.0,1942000.0,654000.0,2596000.0,4526000.0,0.0,0.0,0.0,-1929000.0,7590000.0,2233000.0,18000.0,18000.0,5661000.0,1291349000.0,1297010000.0,1297010000.0,2023-12-31
0.0,0.3,6949000.0,0.0,0.0,2821000.0,16000.0,1197422000.0,6949000.0,6933000.0,0.0,0.0,2821000.0,2821000.0,1201116000.0,940333333.0,940333333.0,0.003,0.003,2821000.0,2821000.0,0.0,2821000.0,2821000.0,0.0,2821000.0,4112000.0,6933000.0,4526000.0,0.0,0.0,0.0,2407000.0,3694000.0,1892000.0,16000.0,16000.0,6101000.0,1197422000.0,1203523000.0,1203523000.0,2023-09-30
0.0,0.0,9468000.0,0.0,0.0,9403000.0,14000.0,924137000.0,9468000.0,9454000.0,-51000.0,51000.0,9403000.0,9403000.0,928488000.0,854818182.0,854818182.0,0.011,0.011,9403000.0,9403000.0,0.0,9403000.0,9403000.0,0.0,9403000.0,0.0,9403000.0,4852000.0,0.0,-51000.0,51000.0,4603000.0,4351000.0,3545000.0,14000.0,14000.0,8954000.0,924137000.0,933091000.0,933091000.0,2023-06-30
3697038.316244,0.228494,-22374000.0,16180000.0,16180000.0,14296000.0,15000.0,3753738000.0,-6194000.0,-6209000.0,8559000.0,0.0,1813038.316244,14296000.0,3756204000.0,,,,,14296000.0,14296000.0,0.0,14296000.0,14296000.0,0.0,14296000.0,4234000.0,18530000.0,-5847000.0,16180000.0,8559000.0,0.0,-361000.0,2466000.0,-515000.0,15000.0,15000.0,2105000.0,3753738000.0,3755843000.0,3755843000.0,2023-03-31
,,,,,,,,,,,,,,,515373529.0,515373529.0,0.367,0.367,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.251703,19711000.0,0.0,0.0,14716000.0,45000.0,1126694000.0,19711000.0,19666000.0,0.0,0.0,14716000.0,14716000.0,1131497000.0,735800000.0,735800000.0,0.02,0.02,14716000.0,14716000.0,0.0,14716000.0,14716000.0,0.0,14716000.0,4950000.0,19666000.0,10578000.0,0.0,0.0,0.0,9087000.0,4803000.0,1892000.0,45000.0,45000.0,13890000.0,1126694000.0,1140584000.0,1140584000.0,2024-06-30 00:00:00
0.0,0.25186,20068000.0,0.0,0.0,14980000.0,45000.0,1435566000.0,20068000.0,20023000.0,0.0,0.0,14980000.0,14980000.0,1442925000.0,1096219600.0,1096219600.0,0.01,0.01,14980000.0,14980000.0,0.0,14980000.0,14980000.0,0.0,14980000.0,5043000.0,20023000.0,7438000.0,0.0,0.0,0.0,12585000.0,7359000.0,4652000.0,45000.0,45000.0,19944000.0,1435566000.0,1455510000.0,1455510000.0,2024-09-30 00:00:00
