Date,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue
2024-06-30,0.0,0.251663,45145000.0,,,22385000.0,408000.0,1272699000.0,45145000.0,44737000.0,-14824000.0,14824000.0,22385000.0,22385000.0,1324786000.0,53297619.0,53297619.0,0.42,0.42,22385000.0,22385000.0,0.0,22385000.0,22385000.0,22385000.0,7528000.0,29913000.0,1296000.0,,-14824000.0,14824000.0,43440000.0,52087000.0,47658000.0,408000.0,408000.0,95527000.0,1272699000.0,1368226000.0,1368226000.0
2024-03-31,0.0,0.303245,35247000.0,,,14316000.0,443000.0,957098000.0,35247000.0,34804000.0,-14154000.0,14154000.0,14316000.0,14316000.0,1031025000.0,,,,,14316000.0,14316000.0,0.0,14316000.0,14316000.0,14316000.0,6262000.0,20650000.0,10026000.0,,-14154000.0,14154000.0,24779000.0,73927000.0,68596000.0,443000.0,443000.0,98706000.0,957098000.0,1055804000.0,1055804000.0
2023-12-31,0.0,0.251651,41182000.0,,,14847000.0,411000.0,803742000.0,41182000.0,40771000.0,-20930000.0,20930000.0,14847000.0,14847000.0,810553000.0,53025000.0,53025000.0,0.28,0.28,14847000.0,14847000.0,0.0,14847000.0,14847000.0,14847000.0,4993000.0,19841000.0,1899000.0,,-20930000.0,20930000.0,38872000.0,6811000.0,1562000.0,411000.0,411000.0,45683000.0,803742000.0,849425000.0,849425000.0
2023-09-30,0.0,0.251656,35630000.0,,,18074000.0,411000.0,1226289000.0,35630000.0,35219000.0,-11067000.0,11067000.0,18074000.0,18074000.0,1234848000.0,53158824.0,53158824.0,0.34,0.34,18074000.0,18074000.0,0.0,18074000.0,18074000.0,18074000.0,6078000.0,24152000.0,4274000.0,,-11067000.0,11067000.0,30945000.0,8559000.0,3177000.0,411000.0,411000.0,39504000.0,1226289000.0,1265793000.0,1265793000.0
2023-06-30,0.0,0.251749,27398000.0,,,15292000.0,411000.0,1288021000.0,27398000.0,26987000.0,-6550000.0,6550000.0,15292000.0,15292000.0,1295382000.0,54614286.0,54614286.0,0.28,0.28,15292000.0,15292000.0,0.0,15292000.0,15292000.0,15292000.0,5145000.0,20437000.0,1380000.0,,-6550000.0,6550000.0,25607000.0,7361000.0,2112000.0,411000.0,411000.0,32968000.0,1288021000.0,1320989000.0,1320989000.0
2023-03-31,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2022-12-31,,,,,,,,,,,,,,,,53042857.0,53042857.0,0.28,0.28,,,,,,,,,,,,,,,,,,,,,
