Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
423698.876319,0.074925,420000000.0,5655000.0,5655000.0,361163000.0,570781000.0,425655000.0,425655000.0,-29190000.0,29190000.0,355931698.876319,361163000.0,888881000.0,,,,,361163000.0,361163000.0,0.0,361163000.0,-5597000.0,366760000.0,366760000.0,29705000.0,396465000.0,112236000.0,5655000.0,-29190000.0,29190000.0,307764000.0,318100000.0,182806000.0,625864000.0,570781000.0,1196645000.0,1196645000.0,2024-03-31
0.0,0.249784,401715000.0,0.0,0.0,271742000.0,550737000.0,401715000.0,401715000.0,-29241000.0,29241000.0,271742000.0,271742000.0,736612000.0,62183524.0,62183524.0,4.37,4.37,271742000.0,271742000.0,0.0,271742000.0,-7694000.0,279436000.0,279436000.0,93038000.0,372474000.0,91394000.0,0.0,-29241000.0,29241000.0,310299000.0,185875000.0,63552000.0,496174000.0,550737000.0,1046911000.0,1046911000.0,2023-12-31
0.0,0.221769,389196000.0,,,293603000.0,528924000.0,389196000.0,389196000.0,-9833000.0,9833000.0,293603000.0,293603000.0,720623000.0,63688286.0,63688286.0,4.61,4.61,293603000.0,293603000.0,0.0,293603000.0,-1632000.0,295233000.0,295232000.0,84131000.0,379363000.0,96609000.0,,-9833000.0,9833000.0,292590000.0,191699000.0,75149000.0,484289000.0,528924000.0,1013213000.0,1013213000.0,2023-09-30
2068816.195459,0.203824,395731000.0,10150000.0,10150000.0,312024000.0,487859000.0,405881000.0,405881000.0,-16315000.0,16315000.0,303942816.195459,312024000.0,673518000.0,64334845.0,64334845.0,4.85,4.85,312024000.0,312024000.0,0.0,312024000.0,1860000.0,310163000.0,310163000.0,79403000.0,389566000.0,56092000.0,10150000.0,-16315000.0,16315000.0,339640000.0,185659000.0,78420000.0,525299000.0,487859000.0,1013158000.0,1013158000.0,2023-06-30
48781285.30201,0.107671,275619000.0,453060000.0,453060000.0,646621000.0,461796000.0,728679000.0,728679000.0,4950000.0,8288000.0,242342285.30201,646621000.0,681238000.0,,,,,646621000.0,646621000.0,0.0,646621000.0,3839000.0,642826000.0,642826000.0,77565000.0,720391000.0,-139266000.0,436296000.0,4950000.0,8288000.0,353359000.0,219442000.0,-47569000.0,572801000.0,461796000.0,1034597000.0,1034597000.0,2023-03-31
,,,0.0,0.0,,,,,,,,,,63093846.0,63093846.0,3.9,3.9,,,,,,,,,,,0.0,,,,,,,,,,2022-12-31
0.0,0.210945,516176000.0,0.0,0.0,370555000.0,590071000.0,516176000.0,516176000.0,-25200000.0,25200000.0,370555000.0,370555000.0,826861000.0,63999136.0,63999136.0,5.79,5.79,370555000.0,370555000.0,0.0,370555000.0,-16852000.0,387407000.0,387407000.0,103569000.0,490976000.0,108451000.0,0.0,-25200000.0,25200000.0,407725000.0,236790000.0,83457000.0,644515000.0,590071000.0,1234586000.0,1234586000.0,2024-06-30 00:00:00
