Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date,Preferred Stock Equity,Preferred Stock
263475915.0,263475915.0,8814616000.0,10134824000.0,23263000.0,9033764000.0,-12517866000.0,23263000.0,1128395000.0,27335000.0,27335000.0,27335000.0,27335000.0,-499617000.0,,,526952000.0,526952000.0,17294472000.0,867917000.0,42764000.0,,,703423000.0,703423000.0,,12094000.0,16426555000.0,140237000.0,9431401000.0,424972000.0,9006429000.0,,1588000.0,266452000.0,,266452000.0,17321807000.0,13413118000.0,623096000.0,,75163000.0,75163000.0,4072000.0,2155000.0,1917000.0,12710787000.0,,12710787000.0,22144000.0,12688643000.0,,,,,3908689000.0,42176000.0,706895000.0,,,1253734000.0,,27500000.0,277214000.0,,,1601170000.0,1409357000.0,191813000.0,,2023-09-30,,
263475915.0,263475915.0,9002042000.0,10486568000.0,1572528000.0,10583685000.0,-11235970000.0,1572528000.0,1480340000.0,1577457000.0,1577457000.0,1577457000.0,1577457000.0,19122000.0,-5181848000.0,6106575000.0,526952000.0,526952000.0,16514609000.0,929006000.0,48849000.0,11138000.0,111490000.0,757529000.0,757529000.0,0.0,11138000.0,15585603000.0,11054000.0,9729039000.0,722811000.0,9006228000.0,1588000.0,1588000.0,5732697000.0,5498893000.0,233804000.0,18092066000.0,13742433000.0,576043000.0,370290000.0,65868000.0,65868000.0,4929000.0,3012000.0,1917000.0,13095593000.0,-3607787000.0,16703380000.0,22144000.0,97832000.0,656666000.0,8053600000.0,7873138000.0,0.0,4349633000.0,1120000.0,706861000.0,94604000.0,682295000.0,1253734000.0,1253734000.0,1291553000.0,315280000.0,-134106000.0,449386000.0,4186000.0,1945184000.0,4186000.0,4186000.0,2023-03-31,,
263475915.0,263475915.0,17516563000.0,18482407000.0,-31768996000.0,-14165270000.0,-52263603000.0,-31648996000.0,882137000.0,-31765540000.0,-31645540000.0,-31645540000.0,-31645540000.0,-32292492000.0,,,646952000.0,526952000.0,57375646000.0,798531000.0,35873000.0,,,635761000.0,635761000.0,,9009000.0,56577115000.0,254983000.0,17846646000.0,246376000.0,17600270000.0,,3798000.0,386738000.0,,386738000.0,25730106000.0,21416594000.0,393732000.0,,76466000.0,76466000.0,3456000.0,1413000.0,2043000.0,20942940000.0,,20942940000.0,16382000.0,20926558000.0,,,,,4313512000.0,808833000.0,0.0,,,1650597000.0,,23289000.0,253600000.0,,,1577193000.0,1493486000.0,83707000.0,,2024-03-31 00:00:00,120000000.0,120000000.0
