Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Tradeand Other Payables Non Current,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investmentsin Joint Venturesat Cost,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
618184591.0,618184591.0,19873752000.0,23321415000.0,51059536000.0,73793109000.0,16767260000.0,51059536000.0,656854000.0,51128548000.0,55306609000.0,51143815000.0,15267000.0,51128548000.0,50510364000.0,,,618184000.0,618184000.0,39938761000.0,10946919000.0,39663000.0,,191765000.0,,3048246000.0,4733934000.0,555873000.0,4178061000.0,428969000.0,28991842000.0,3646308000.0,,18587481000.0,100981000.0,18486500000.0,344385000.0,5644368000.0,,,168373000.0,5475995000.0,91082576000.0,45323474000.0,106105000.0,,3545281000.0,3545281000.0,0.0,0.0,69012000.0,47409000.0,21603000.0,41499143000.0,,41499143000.0,12285572000.0,29213571000.0,,,,,45759102000.0,1839869000.0,,,,22734916000.0,,,,,13651650000.0,,,7532667000.0,4741858000.0,2790809000.0,,,2024-03-31
594605247.0,594605247.0,22065940000.0,24688252000.0,45652974000.0,70033986000.0,13952382000.0,45652974000.0,380570000.0,45726304000.0,51249424000.0,45740252000.0,13948000.0,45726304000.0,45131699000.0,,,594605000.0,594605000.0,43886906000.0,12460303000.0,2542139000.0,,617707000.0,,3030545000.0,5831412000.0,308292000.0,5523120000.0,438500000.0,31426603000.0,5053564000.0,,18856840000.0,72278000.0,18784562000.0,379204000.0,6325930000.0,,,347646000.0,5978284000.0,89627158000.0,44248173000.0,153153000.0,,3425217000.0,3425217000.0,0.0,,73330000.0,51727000.0,21603000.0,40478832000.0,,40478832000.0,12805232000.0,27673600000.0,,,,,45378985000.0,2103813000.0,,,,23367994000.0,,,,,10432595000.0,,,9474583000.0,7232841000.0,2241742000.0,,,2023-09-30
594605247.0,594605247.0,23976438000.0,26673937000.0,43748082000.0,70107743000.0,13719400000.0,43748082000.0,392554000.0,43826360000.0,51192056000.0,43837312000.0,10952000.0,43826360000.0,249941000.0,20389807000.0,10777106000.0,594605000.0,594605000.0,41348776000.0,11930143000.0,9637000.0,403514000.0,621024000.0,32223000.0,3816477000.0,7668292000.0,302596000.0,7365696000.0,403514000.0,29418633000.0,30117000.0,113844000.0,19005645000.0,89958000.0,18915687000.0,351130000.0,8326710000.0,2439602000.0,16914000.0,113844000.0,5870194000.0,85186088000.0,42048055000.0,518000.0,528450000.0,959457000.0,959457000.0,0.0,0.0,78278000.0,56675000.0,21603000.0,40254522000.0,-7346403000.0,47600925000.0,13024503000.0,215986000.0,15131269000.0,3041251000.0,16187916000.0,0.0,43138033000.0,64418000.0,0.0,544004000.0,1696889000.0,22692082000.0,9079300000.0,1854955000.0,11757827000.0,2934008000.0,10564335000.0,-206539000.0,10770874000.0,4642297000.0,2337352000.0,2304945000.0,50000000.0,2254945000.0,2023-03-31
