Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Other Investments,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date,Treasury Shares Number,Current Deferred Taxes Liabilities
94845853.0,94845853.0,17997780000.0,19397330000.0,24912320000.0,44275830000.0,8375160000.0,24912320000.0,262240000.0,25140740000.0,32304230000.0,25140740000.0,0.0,25140740000.0,24192280000.0,,,948460000.0,948460000.0,111824170000.0,7771860000.0,,149390000.0,7376930000.0,213440000.0,7163490000.0,245540000.0,104052310000.0,78984680000.0,12020400000.0,48800000.0,11971600000.0,,223120000.0,6822270000.0,,,656800000.0,6165470000.0,136964910000.0,24537440000.0,10781670000.0,,1256310000.0,,907480000.0,907480000.0,1149330000.0,4501020000.0,228420000.0,56750000.0,171670000.0,4788030000.0,,4788030000.0,,4788030000.0,,,,,112427470000.0,6123720000.0,,,93764130000.0,,,,,1645250000.0,,,10894370000.0,9757060000.0,1137310000.0,,2024-03-31,,
94845853.0,94845853.0,18435160000.0,20226840000.0,24688930000.0,44910960000.0,11598890000.0,24688930000.0,232290000.0,24916410000.0,32199770000.0,24916410000.0,0.0,24916410000.0,23967950000.0,,,948460000.0,948460000.0,105936710000.0,7871850000.0,,143260000.0,7487610000.0,204250000.0,7283360000.0,240980000.0,98064860000.0,69826570000.0,12739230000.0,28040000.0,12711190000.0,,220090000.0,6492830000.0,,,237100000.0,6255730000.0,130853120000.0,21189370000.0,9073750000.0,,480240000.0,,358640000.0,358640000.0,1149380000.0,4528630000.0,227480000.0,55810000.0,171670000.0,4389020000.0,,4389020000.0,15340000.0,4373680000.0,,,,,109663750000.0,7589300000.0,,,89873990000.0,,,,1230000.0,1701470000.0,,,10497760000.0,8938370000.0,1559390000.0,,2023-09-30,,
94845853.0,94845853.0,19614450000.0,22641120000.0,24754870000.0,47355020000.0,10563970000.0,24754870000.0,232810000.0,24946710000.0,31081300000.0,24946710000.0,0.0,24946710000.0,10000.0,10145590000.0,9448390000.0,948460000.0,948460000.0,100935720000.0,6694030000.0,228850000.0,125820000.0,6339360000.0,204770000.0,6134590000.0,,94241690000.0,132330000.0,16301760000.0,28040000.0,16273720000.0,202760000.0,203000000.0,10452370000.0,4327910000.0,2000000.0,135710000.0,5986750000.0,125882430000.0,21076770000.0,9298000000.0,231800000.0,222380000.0,80000.0,151040000.0,151040000.0,1149380000.0,4586610000.0,191840000.0,20170000.0,171670000.0,13255180000.0,-4439300000.0,17694480000.0,9021930000.0,2351800000.0,2607450000.0,1886890000.0,1826410000.0,0.0,104805660000.0,6381000000.0,1720180000.0,6175920000.0,87609750000.0,21579760000.0,63975980000.0,2054010000.0,3640950000.0,1580160000.0,-696120000.0,2276280000.0,4078700000.0,1284840000.0,2793860000.0,2793860000.0,2023-03-31,,
