Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Write Off,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.350929,1156300000.0,0.0,0.0,862700000.0,126100000.0,3700100000.0,1156300000.0,1030200000.0,-50800000.0,50800000.0,862700000.0,862700000.0,6091000000.0,,,,,862700000.0,862700000.0,0.0,862700000.0,227000000.0,635700000.0,635700000.0,343700000.0,979400000.0,109500000.0,0.0,,,-50800000.0,50800000.0,914600000.0,2390900000.0,1618400000.0,126100000.0,126100000.0,3305500000.0,3700100000.0,7005600000.0,7005600000.0,2024-03-31
0.0,0.251614,1682600000.0,0.0,0.0,1086900000.0,147200000.0,3603400000.0,1682600000.0,1535400000.0,-79600000.0,79600000.0,1086900000.0,1086900000.0,5416900000.0,53940447.0,53940447.0,20.15,20.15,1086900000.0,1086900000.0,0.0,1086900000.0,-2600000.0,1089500000.0,1089500000.0,366300000.0,1455800000.0,97500000.0,0.0,,,-79600000.0,79600000.0,1435800000.0,1813500000.0,1113800000.0,147200000.0,147200000.0,3249300000.0,3603400000.0,6852700000.0,6852700000.0,2023-12-31
0.0,0.274543,1573600000.0,0.0,0.0,891700000.0,256800000.0,3694800000.0,1573600000.0,1316800000.0,-85300000.0,85300000.0,891700000.0,891700000.0,5638800000.0,53944344.0,53944344.0,16.53,16.53,891700000.0,891700000.0,0.0,891700000.0,-1700000.0,893400000.0,893400000.0,338100000.0,1231500000.0,116400000.0,0.0,,,-85300000.0,85300000.0,1287300000.0,1944000000.0,1181300000.0,256800000.0,256800000.0,3231300000.0,3694800000.0,6926100000.0,6926100000.0,2023-09-30
0.0,0.260439,1831500000.0,0.0,0.0,1103900000.0,250200000.0,3655800000.0,1831500000.0,1581300000.0,-86900000.0,86900000.0,1103900000.0,1103900000.0,5561800000.0,53954057.0,53954057.0,20.46,20.46,1103900000.0,1103900000.0,0.0,1103900000.0,1300000.0,1105200000.0,1105200000.0,389200000.0,1494400000.0,98800000.0,0.0,,,-86900000.0,86900000.0,1455500000.0,1906000000.0,1137600000.0,250200000.0,250200000.0,3361500000.0,3655800000.0,7017300000.0,7017300000.0,2023-06-30
24287115.268558,0.354556,1266300000.0,68500000.0,68500000.0,640200000.0,290300000.0,3985700000.0,1334800000.0,1044500000.0,-51400000.0,50300000.0,595987115.268558,640200000.0,4921000000.0,,,,,640200000.0,640200000.0,0.0,640200000.0,-8900000.0,641700000.0,641700000.0,352500000.0,994200000.0,-150400000.0,-43100000.0,39400000.0,3700000.0,-51400000.0,50300000.0,1078000000.0,935300000.0,-36700000.0,290300000.0,290300000.0,2013300000.0,3985700000.0,5999000000.0,5999000000.0,2023-03-31
,,,,,,,,,,,,,,,54079602.0,54079602.0,2.01,2.01,,,,,,,,,,,,95000000.0,0.0,,,,,,,,,,,,2022-12-31
0.0,0.276522,1744400000.0,,,1130600000.0,135500000.0,3385400000.0,1744400000.0,1608900000.0,-42300000.0,42300000.0,1130600000.0,1130600000.0,5153500000.0,53966587.0,53966587.0,20.95,20.95,1130600000.0,1130600000.0,0.0,1130600000.0,2800000.0,1133400000.0,1133400000.0,433200000.0,1566600000.0,131600000.0,,,,-42300000.0,42300000.0,1469300000.0,1768100000.0,1098300000.0,135500000.0,135500000.0,3237400000.0,3385400000.0,6622800000.0,6622800000.0,2024-06-30 00:00:00
