Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Write Off,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-21080000.0,0.4,511900000.0,-52700000.0,-52700000.0,201800000.0,25200000.0,2383100000.0,459200000.0,434000000.0,-310600000.0,310600000.0,233420000.0,201800000.0,2899500000.0,,,,,201800000.0,201800000.0,0.0,201800000.0,600000.0,201200000.0,201200000.0,-77800000.0,123400000.0,561300000.0,-52700000.0,52700000.0,-310600000.0,310600000.0,122900000.0,516400000.0,274400000.0,25200000.0,25200000.0,639300000.0,2383100000.0,3022400000.0,3022400000.0,2024-03-31
-4890000.0,0.3,452100000.0,-16300000.0,-16300000.0,184800000.0,21900000.0,1536700000.0,435800000.0,413900000.0,-275700000.0,275700000.0,196210000.0,184800000.0,2025000000.0,171111111.0,171111111.0,1.08,1.08,184800000.0,184800000.0,0.0,184800000.0,0.0,184800000.0,184800000.0,-46600000.0,138200000.0,193600000.0,-16300000.0,16300000.0,-275700000.0,275700000.0,187100000.0,488300000.0,246400000.0,21900000.0,21900000.0,675400000.0,1536700000.0,2212100000.0,2212100000.0,2023-12-31
-459705.540488,0.218907,545400000.0,-2100000.0,-2100000.0,201500000.0,22500000.0,1208200000.0,543300000.0,520800000.0,-262700000.0,262700000.0,203140294.459512,201500000.0,1681100000.0,170762712.0,170762712.0,1.18,1.18,201500000.0,201500000.0,0.0,201500000.0,-100000.0,201600000.0,201600000.0,56500000.0,258100000.0,251600000.0,-2100000.0,2100000.0,-262700000.0,262700000.0,379700000.0,472900000.0,214400000.0,22500000.0,22500000.0,852600000.0,1208200000.0,2060800000.0,2060800000.0,2023-09-30
-9534.263439,0.317809,593910000.0,-30000.0,-30000.0,166220000.0,21190000.0,607310000.0,593880000.0,572690000.0,-328990000.0,328990000.0,166240465.736561,166220000.0,1059530000.0,169612245.0,169612245.0,0.98,0.98,166220000.0,166220000.0,0.0,166220000.0,-30000.0,166250000.0,166250000.0,77450000.0,243700000.0,221720000.0,-30000.0,30000.0,-328990000.0,328990000.0,290450000.0,452220000.0,243370000.0,21190000.0,21190000.0,742670000.0,607310000.0,1349980000.0,1349980000.0,2023-06-30
122445000.0,0.3,-25920000.0,408150000.0,408150000.0,152280000.0,20190000.0,633470000.0,382230000.0,362040000.0,284150000.0,224310000.0,-133425000.0,152280000.0,851050000.0,,,,,152280000.0,152280000.0,0.0,152280000.0,-5940000.0,158220000.0,158220000.0,-20490000.0,137730000.0,-595490000.0,-113090000.0,124120000.0,284150000.0,224310000.0,27270000.0,217580000.0,-157280000.0,20190000.0,20190000.0,244850000.0,633470000.0,878320000.0,878320000.0,2023-03-31
,,,,,,,,,,,,,,,170687023.0,169393939.0,1.31,1.32,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
-8239356.254572,0.361375,590300000.0,-22800000.0,-22800000.0,174400000.0,26500000.0,1060900000.0,567500000.0,541000000.0,-267600000.0,267600000.0,188960643.745428,174400000.0,1577000000.0,170980392.0,170980392.0,1.02,1.02,174400000.0,174400000.0,0.0,174400000.0,-200000.0,174600000.0,174600000.0,98800000.0,273400000.0,569400000.0,-22800000.0,22800000.0,-267600000.0,267600000.0,-37400000.0,516100000.0,260000000.0,26500000.0,26500000.0,478700000.0,1060900000.0,1539600000.0,1539600000.0,2024-06-30 00:00:00
