Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Inventory,Other Receivables,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date,Treasury Shares Number,Retained Earnings,Additional Paid In Capital,Non Current Pension And Other Postretirement Benefit Plans,Other Payable,Non Current Prepaid Assets,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Prepaid Assets,Finished Goods,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Equivalents,Cash Financial
384748762.0,384748762.0,6273320000.0,15698520000.0,13679220000.0,20824650000.0,7600400000.0,13679220000.0,8570460000.0,13696590000.0,14676390000.0,13696590000.0,13696590000.0,9849100000.0,3847490000.0,3847490000.0,16894290000.0,9078740000.0,9076300000.0,8096500000.0,979800000.0,2440000.0,7815550000.0,395310000.0,6622220000.0,473960000.0,6148260000.0,130380000.0,483860000.0,53360000.0,430500000.0,30590880000.0,15174930000.0,280310000.0,317160000.0,503660000.0,503660000.0,17370000.0,17370000.0,13995540000.0,13995540000.0,449380000.0,13546160000.0,15415950000.0,2999340000.0,9692760000.0,15260000.0,1814190000.0,894400000.0,39660000.0,854740000.0,2024-03-31,,,,,,,,,,,,,,,,,
384748762.0,384748762.0,3091410000.0,11042560000.0,12817610000.0,16429470000.0,7690840000.0,12817610000.0,7434520000.0,12821430000.0,13691850000.0,12821430000.0,12821430000.0,8973940000.0,3847490000.0,3847490000.0,12032820000.0,7909380000.0,7887290000.0,7016870000.0,870420000.0,22090000.0,4123440000.0,160900000.0,3155270000.0,417650000.0,2737620000.0,81650000.0,533690000.0,154860000.0,378830000.0,24854250000.0,13039970000.0,111780000.0,292350000.0,410830000.0,410830000.0,3820000.0,3820000.0,12190470000.0,12190470000.0,253810000.0,11936660000.0,11814280000.0,1810310000.0,7391980000.0,11990000.0,1408200000.0,1191800000.0,675170000.0,516630000.0,2023-09-30,,,,,,,,,,,,,,,,,
384748762.0,384748762.0,5239350000.0,14317530000.0,11837640000.0,19114020000.0,6665510000.0,11837640000.0,7046610000.0,11843100000.0,12850640000.0,11843100000.0,11843100000.0,7995610000.0,3847490000.0,3847490000.0,15095660000.0,7681830000.0,7664760000.0,6657220000.0,1007540000.0,17070000.0,7413830000.0,145300000.0,6652770000.0,389390000.0,6263380000.0,106740000.0,273190000.0,27170000.0,246020000.0,26938760000.0,12859420000.0,99450000.0,250610000.0,929150000.0,929150000.0,5460000.0,5460000.0,11554480000.0,11554480000.0,138770000.0,11415710000.0,14079340000.0,2833330000.0,7735340000.0,11530000.0,1384120000.0,2115020000.0,83450000.0,2031570000.0,2023-03-31,,,,,,,,,,,,,,,,,
