Ordinary Shares Number,Share Issued,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Long Term Debt And Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Other Properties,Machinery Furniture Equipment,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
11856000.0,11856000.0,0.0,237723000.0,238322000.0,224336000.0,237723000.0,238322000.0,238322000.0,238322000.0,238322000.0,119762000.0,,,118560000.0,118560000.0,157244000.0,20524000.0,-1000.0,,0.0,0.0,20525000.0,136720000.0,14148000.0,,,,,118365000.0,2513000.0,,,2513000.0,395566000.0,34510000.0,5405000.0,4902000.0,4902000.0,599000.0,,23604000.0,,,,,361056000.0,120850000.0,,,,,160535000.0,,,79671000.0,6543000.0,73128000.0,,,2024-03-31
11856000.0,11856000.0,0.0,285923000.0,286522000.0,272221000.0,285923000.0,286522000.0,286522000.0,286522000.0,286522000.0,167962000.0,,,118560000.0,118560000.0,82773000.0,16314000.0,1000.0,,0.0,0.0,16313000.0,66459000.0,7352000.0,,,,,55310000.0,2203000.0,,,2203000.0,369295000.0,30616000.0,4704000.0,4594000.0,4594000.0,599000.0,,20719000.0,,,,,338680000.0,50434000.0,,,,,183025000.0,,,105221000.0,3653000.0,101568000.0,,,2023-09-30
11856000.0,11856000.0,0.0,223236000.0,223835000.0,216961000.0,223236000.0,223835000.0,223835000.0,223835000.0,223835000.0,105275000.0,105275000.0,0.0,118560000.0,118560000.0,117044000.0,13580000.0,1000.0,13579000.0,0.0,0.0,13579000.0,103464000.0,1000.0,83510000.0,0.0,0.0,1308000.0,48000.0,17130000.0,2881000.0,9582000.0,4667000.0,340879000.0,20454000.0,5044000.0,4381000.0,4381000.0,599000.0,599000.0,10430000.0,-22139000.0,32567000.0,1195000.0,31372000.0,320425000.0,82744000.0,29000.0,64755000.0,271000.0,18030000.0,151300000.0,-5750000.0,157050000.0,86040000.0,309000.0,85731000.0,63980000.0,21751000.0,2023-03-31
