Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.241421,205913000.0,0.0,0.0,57759000.0,27162000.0,318821000.0,205913000.0,178751000.0,285429000.0,102610000.0,388039000.0,57759000.0,57759000.0,950068000.0,,,,,57759000.0,57759000.0,0.0,57759000.0,57759000.0,57759000.0,18382000.0,76141000.0,184000.0,0.0,285429000.0,102610000.0,388039000.0,-209471000.0,631247000.0,604085000.0,27162000.0,27162000.0,421776000.0,318821000.0,740597000.0,740597000.0,2024-03-31
0.0,0.252203,304386000.0,0.0,0.0,150862000.0,22711000.0,193980000.0,304386000.0,281675000.0,282721000.0,79933000.0,362654000.0,150862000.0,150862000.0,721595000.0,31041564.0,30725458.0,4.86,4.91,150862000.0,150862000.0,0.0,150862000.0,150862000.0,150862000.0,50880000.0,201742000.0,689000.0,0.0,282721000.0,79933000.0,362654000.0,-81668000.0,527615000.0,504904000.0,22711000.0,22711000.0,445947000.0,193980000.0,639927000.0,639927000.0,2023-12-31
0.0,0.234233,335782000.0,,,190441000.0,22397000.0,202407000.0,335782000.0,313385000.0,267110000.0,64692000.0,331802000.0,190441000.0,190441000.0,656100000.0,31117810.0,30666828.0,6.12,6.21,190441000.0,190441000.0,0.0,190441000.0,190441000.0,190441000.0,58252000.0,248693000.0,437000.0,,267110000.0,64692000.0,331802000.0,-18854000.0,453693000.0,431296000.0,22397000.0,22397000.0,434839000.0,202407000.0,637246000.0,637246000.0,2023-09-30
0.0,0.253416,256202000.0,,,145353000.0,23064000.0,179839000.0,256202000.0,233138000.0,231116000.0,38446000.0,269562000.0,145353000.0,145353000.0,612656000.0,30992111.0,30665190.0,4.69,4.74,145353000.0,145353000.0,0.0,145353000.0,145353000.0,145353000.0,49338000.0,194692000.0,337000.0,,231116000.0,38446000.0,269562000.0,-36762000.0,432817000.0,409753000.0,23064000.0,23064000.0,396055000.0,179839000.0,575894000.0,575894000.0,2023-06-30
-15689269.526918,0.249551,282343000.0,-62870000.0,-62870000.0,144147000.0,24763000.0,891199000.0,219473000.0,194710000.0,228408000.0,2629000.0,276337000.0,191327730.473082,144147000.0,609994000.0,,,,,144147000.0,144147000.0,0.0,144147000.0,144147000.0,144147000.0,47934000.0,192081000.0,3795000.0,-51790000.0,228408000.0,2629000.0,276337000.0,22748000.0,-281205000.0,-1260298000.0,24763000.0,3603000.0,-258457000.0,891199000.0,632742000.0,632742000.0,2023-03-31
,,,0.0,0.0,,,,,,,,,,,,30774022.0,30603056.0,3.58,3.6,,,,,,,,,,0.0,,,,,,,,,,,,,2022-12-31
0.0,0.252951,373491000.0,0.0,0.0,200880000.0,32957000.0,135880000.0,373491000.0,340534000.0,283333000.0,71636000.0,354969000.0,200880000.0,200880000.0,682300000.0,31535322.0,31241058.0,6.37,6.43,200880000.0,200880000.0,0.0,200880000.0,200880000.0,200880000.0,68018000.0,268898000.0,444000.0,0.0,283333000.0,71636000.0,354969000.0,-14879000.0,546420000.0,513463000.0,32957000.0,32957000.0,531541000.0,135880000.0,667421000.0,667421000.0,2024-06-30 00:00:00
0.0,0.252836,385271000.0,0.0,0.0,219011000.0,31852000.0,203103000.0,385271000.0,353419000.0,290790000.0,60296000.0,351086000.0,219011000.0,219011000.0,655043000.0,31467098.0,31198148.0,6.96,7.02,219011000.0,219011000.0,0.0,219011000.0,219011000.0,219011000.0,74112000.0,293123000.0,520000.0,0.0,290790000.0,60296000.0,351086000.0,1813000.0,451940000.0,420088000.0,31852000.0,31852000.0,453753000.0,203103000.0,656856000.0,656856000.0,2024-09-30 00:00:00
