Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Liabilities Heldfor Sale Non Current,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Inventory,Other Receivables,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date,Retained Earnings,Additional Paid In Capital,Current Deferred Taxes Liabilities,Other Payable,Dividends Payable,Non Current Prepaid Assets,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Investmentsin Joint Venturesat Cost,Investmentsin Associatesat Cost,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Hedging Assets Current,Restricted Cash,Prepaid Assets,Other Inventories,Finished Goods,Work In Process,Raw Materials,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Equivalents,Cash Financial
1418548345.0,1418548345.0,625332700000.0,666838200000.0,455010400000.0,1097344700000.0,-334910500000.0,455010400000.0,38707000000.0,469213500000.0,848643900000.0,469213500000.0,469213500000.0,455024100000.0,14189400000.0,14189400000.0,1358633300000.0,495206800000.0,8174900000.0,911900000.0,69328900000.0,415881900000.0,36451500000.0,379430400000.0,906000000.0,863426500000.0,68175800000.0,250956300000.0,2255500000.0,248700800000.0,33853200000.0,273925700000.0,925600000.0,273000100000.0,1827846800000.0,1299330800000.0,43294700000.0,19077400000.0,19077400000.0,226541000000.0,14203100000.0,11153900000.0,3049200000.0,984200500000.0,984200500000.0,200482600000.0,783717900000.0,528516000000.0,9140900000.0,652000000.0,342114600000.0,1079700000.0,93240900000.0,82287900000.0,79489400000.0,2798500000.0,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,,,
1418548345.0,1418548345.0,541748600000.0,580101400000.0,436303000000.0,995562900000.0,-244188200000.0,436303000000.0,35086000000.0,450547500000.0,881437000000.0,450547500000.0,450547500000.0,436358100000.0,14189400000.0,14189400000.0,1324923900000.0,538455200000.0,8135500000.0,,66360000000.0,462240500000.0,31351000000.0,430889500000.0,1716100000.0,786468700000.0,131949100000.0,117860900000.0,3735000000.0,114125900000.0,30563400000.0,281417900000.0,1283800000.0,280134100000.0,1775471400000.0,1233190900000.0,38821900000.0,10169600000.0,10169600000.0,214481200000.0,14244500000.0,11195300000.0,3049200000.0,948977600000.0,948977600000.0,254964900000.0,694012700000.0,542280500000.0,13477500000.0,207900000.0,366567900000.0,1315500000.0,79476700000.0,81235000000.0,77968200000.0,3266800000.0,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,,,
1418548345.0,1418548345.0,665298200000.0,706710200000.0,308843200000.0,993115700000.0,-298898700000.0,308843200000.0,36227200000.0,322632700000.0,804347400000.0,322632700000.0,322632700000.0,308443300000.0,14189400000.0,14189400000.0,1290762400000.0,552103500000.0,7180500000.0,,29276300000.0,514514400000.0,32799700000.0,481714700000.0,1129300000.0,738658900000.0,55727600000.0,192195800000.0,3427500000.0,188768300000.0,26537600000.0,229593900000.0,461600000.0,229132300000.0,1613395100000.0,1173634900000.0,36779700000.0,9031600000.0,9031600000.0,178097300000.0,13789500000.0,10740300000.0,3049200000.0,926158700000.0,926158700000.0,253107400000.0,673051300000.0,439760200000.0,4637300000.0,504900000.0,295750000000.0,1714600000.0,68323800000.0,68829600000.0,63644800000.0,5184800000.0,2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,
