Date,Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Preferred Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Preferred Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Derivative Product Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Tradeand Other Payables Non Current,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial
2024-03-31,60499050.0,60499050.0,6012100000.0,6064200000.0,5274300000.0,11368800000.0,212200000.0,7709500000.0,1300000.0,5305900000.0,2435200000.0,10041300000.0,7741100000.0,7741100000.0,5184900000.0,3240000000.0,179300000.0,2556200000.0,121000000.0,2435200000.0,9403100000.0,3967400000.0,53600000.0,,198000000.0,,53600000.0,1350000000.0,2301400000.0,1200000.0,2300200000.0,198000000.0,5435700000.0,79800000.0,3762800000.0,100000.0,3762700000.0,74400000.0,38800000.0,1250700000.0,63800000.0,700000.0,17000000.0,1169200000.0,17144200000.0,11496300000.0,52600000.0,81400000.0,449600000.0,449600000.0,31600000.0,31600000.0,10932900000.0,-5027500000.0,15960400000.0,109700000.0,10823200000.0,12506800000.0,3074400000.0,269500000.0,0.0,5647900000.0,332400000.0,4600000.0,103700000.0,2300000.0,341700000.0,2470700000.0,49700000.0,328600000.0,297000000.0,1795400000.0,14300000.0,49500000.0,2610300000.0,-1200000.0,2611500000.0,50800000.0,72100000.0,50800000.0,50000000.0,800000.0
2023-09-30,60499050.0,60499050.0,7075900000.0,7076600000.0,4696200000.0,11811600000.0,-873300000.0,7131400000.0,,4735000000.0,2435200000.0,9451800000.0,7170200000.0,7170200000.0,4614000000.0,,,2556200000.0,121000000.0,2435200000.0,10808000000.0,3938700000.0,53600000.0,,,,,1342500000.0,2281600000.0,,2281600000.0,188100000.0,6869300000.0,103700000.0,4795000000.0,,4795000000.0,,37000000.0,1418200000.0,,,,1418200000.0,17978200000.0,11982200000.0,46500000.0,,611900000.0,611900000.0,38800000.0,38800000.0,11284500000.0,,11284500000.0,97900000.0,11186600000.0,,,,,5996000000.0,616500000.0,9500000.0,,,,2848600000.0,,,,,2000000.0,103000000.0,2391000000.0,,,25400000.0,24700000.0,700000.0,,700000.0
2023-03-31,60499050.0,60499050.0,8582900000.0,8584100000.0,4505900000.0,13136100000.0,-669600000.0,6941100000.0,0.0,4552000000.0,2435200000.0,9739900000.0,6987200000.0,6987200000.0,4431000000.0,2542800000.0,179300000.0,2556200000.0,121000000.0,2435200000.0,12774000000.0,4345600000.0,53600000.0,0.0,189200000.0,14700000.0,53600000.0,1278800000.0,2752700000.0,0.0,2752700000.0,189200000.0,8428400000.0,77800000.0,5831400000.0,0.0,5831400000.0,37700000.0,37000000.0,2186500000.0,93300000.0,700000.0,0.0,2092500000.0,19761200000.0,12002400000.0,68800000.0,67600000.0,388500000.0,388500000.0,46100000.0,46100000.0,11499700000.0,-4690700000.0,16190400000.0,63900000.0,11435800000.0,12835600000.0,3095800000.0,195100000.0,0.0,7758800000.0,36200000.0,1300000.0,0.0,2200000.0,547600000.0,4088100000.0,44400000.0,254100000.0,120900000.0,3668700000.0,12400000.0,479500000.0,2625700000.0,-1000000.0,2626700000.0,2000000.0,800000.0,1200000.0,0.0,1200000.0
