Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Tradeand Other Payables Non Current,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Held To Maturity Securities,Available For Sale Securities,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
64697381.0,64697381.0,3839500000.0,6164300000.0,18140200000.0,24308300000.0,4300200000.0,18140200000.0,2100000.0,18146100000.0,23122800000.0,18146100000.0,18146100000.0,18016700000.0,,,129400000.0,129400000.0,15423500000.0,7656600000.0,34000000.0,,2486800000.0,4978300000.0,1600000.0,4976700000.0,74600000.0,7766900000.0,573200000.0,1186000000.0,500000.0,1185500000.0,61400000.0,4080600000.0,,,75000000.0,4005600000.0,33569600000.0,21502500000.0,876100000.0,,307200000.0,,307200000.0,4811900000.0,5900000.0,5900000.0,15404300000.0,,15404300000.0,523900000.0,14880400000.0,,,,,12067100000.0,737500000.0,,44600000.0,,,3967400000.0,,,,,6600000.0,3207200000.0,,,4103800000.0,1781100000.0,2322700000.0,,,2024-03-31
64697381.0,64697381.0,5954100000.0,8015700000.0,16931900000.0,24954100000.0,3867900000.0,16931900000.0,0.0,16938400000.0,22186000000.0,16938400000.0,16938400000.0,16809000000.0,,,129400000.0,129400000.0,15882400000.0,7912800000.0,56200000.0,,2438700000.0,5247600000.0,,5247600000.0,75800000.0,7969600000.0,575900000.0,2768100000.0,0.0,2768100000.0,56000000.0,3065800000.0,,,0.0,3065800000.0,32820800000.0,20983300000.0,311300000.0,,411400000.0,,411400000.0,4837400000.0,6500000.0,6500000.0,15346000000.0,,15346000000.0,476600000.0,14869400000.0,,,,,11837500000.0,809200000.0,,44500000.0,,,3813000000.0,,,,,2100000.0,4533400000.0,,,2635300000.0,573700000.0,2061600000.0,,,2023-09-30
64697381.0,64697381.0,5071970000.0,7373793000.0,16056344000.0,23439631000.0,3693602000.0,16056344000.0,0.0,16065838000.0,21747295000.0,16065838000.0,16065838000.0,15936400000.0,9293997000.0,2913998000.0,129399000.0,129399000.0,15129113000.0,8247984000.0,567000.0,4912000.0,2404279000.0,5681457000.0,,5681457000.0,64876000.0,6881129000.0,644000000.0,1692336000.0,0.0,1692336000.0,49995000.0,4399107000.0,1724069000.0,9164000.0,69128000.0,2596746000.0,31194951000.0,20620220000.0,266500000.0,477464000.0,106402000.0,102000.0,106300000.0,4861567000.0,9494000.0,9494000.0,15163983000.0,-6765173000.0,21929156000.0,1414953000.0,47852000.0,15959168000.0,2567824000.0,1939359000.0,0.0,10574731000.0,11868000.0,101529000.0,44506000.0,352481000.0,692784000.0,3275592000.0,278035000.0,1753821000.0,50020000.0,1193716000.0,230367000.0,3425627000.0,-241630000.0,3667257000.0,2439977000.0,138154000.0,2301823000.0,2000000000.0,301823000.0,2023-03-31
