Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Inventory,Other Receivables,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date,Retained Earnings,Additional Paid In Capital,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Other Payable,Dividends Payable,Non Current Prepaid Assets,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Investmentsin Joint Venturesat Cost,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Restricted Cash,Prepaid Assets,Finished Goods,Work In Process,Raw Materials,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Financial
123698645.0,123698645.0,5025574000.0,5491074000.0,6904113000.0,12340030000.0,1530815000.0,6904113000.0,245241000.0,7094197000.0,11006182000.0,7096106000.0,1909000.0,7094197000.0,6970498000.0,123699000.0,123699000.0,9543219000.0,4158103000.0,8768000.0,4063474000.0,151489000.0,3911985000.0,85761000.0,5385116000.0,211546000.0,1427600000.0,93752000.0,1333848000.0,22548000.0,3332715000.0,3531000.0,3329184000.0,16639325000.0,9723394000.0,346883000.0,74157000.0,84551000.0,84551000.0,381222000.0,190084000.0,190084000.0,8584119000.0,8584119000.0,123945000.0,8460174000.0,6915931000.0,568003000.0,3477524000.0,11478000.0,2490226000.0,368700000.0,148441000.0,220259000.0,2024-03-31,,,,,,,,,,,,,,,,,,,,,,
123335145.0,123335145.0,7133280000.0,7565765000.0,6476612000.0,13900959000.0,1106207000.0,6476612000.0,245130000.0,6580324000.0,11522046000.0,6580324000.0,,6580324000.0,6456989000.0,123335000.0,123335000.0,11750864000.0,5205413000.0,10639000.0,5103748000.0,162026000.0,4941722000.0,81956000.0,6545451000.0,204010000.0,2462017000.0,83104000.0,2378913000.0,89988000.0,3170734000.0,3531000.0,3167203000.0,18331188000.0,10679530000.0,339838000.0,74478000.0,173401000.0,173401000.0,7636000.0,103712000.0,103712000.0,9932676000.0,9932676000.0,128440000.0,9804236000.0,7651658000.0,1043812000.0,3573152000.0,17305000.0,2771326000.0,246063000.0,58708000.0,187355000.0,2023-09-30,,,,,,,,,,,,,,,,,,,,,,
122876395.0,122876395.0,6323510000.0,6962306000.0,6332069000.0,13072345000.0,1626676000.0,6332069000.0,328138000.0,6438177000.0,11590595000.0,6438177000.0,,6438177000.0,6315301000.0,122876000.0,122876000.0,10372123000.0,5470263000.0,9887000.0,5389394000.0,236976000.0,5152418000.0,67982000.0,4901860000.0,188851000.0,1572912000.0,91162000.0,1481750000.0,73297000.0,2430398000.0,3531000.0,2426867000.0,16810300000.0,10281764000.0,338547000.0,27262000.0,146669000.0,146669000.0,12307000.0,106108000.0,106108000.0,9615195000.0,9615195000.0,5129581000.0,4485614000.0,6528536000.0,1071126000.0,2783815000.0,12965000.0,2287232000.0,373398000.0,62740000.0,310658000.0,2023-03-31,,,,,,,,,,,,,,,,,,,,,,
