Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Inventory,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date,Retained Earnings,Additional Paid In Capital,Non Current Accrued Expenses,Non Current Deferred Revenue,Other Payable,Dividends Payable,Non Current Prepaid Assets,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Hedging Assets Current,Restricted Cash,Prepaid Assets,Other Inventories,Finished Goods,Work In Process,Raw Materials,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Equivalents,Cash Financial
73529510.0,73529510.0,6446200000.0,8143800000.0,24631100000.0,33098000000.0,12413900000.0,24631100000.0,271400000.0,25225600000.0,29290400000.0,26185400000.0,959800000.0,25225600000.0,25152100000.0,73500000.0,73500000.0,52166300000.0,7227300000.0,1495900000.0,280200000.0,4277300000.0,212500000.0,4064800000.0,542900000.0,44939000000.0,23593400000.0,3866500000.0,58900000.0,3807600000.0,1761600000.0,14311100000.0,83600000.0,14227500000.0,78351700000.0,20998800000.0,408800000.0,321700000.0,210800000.0,210800000.0,165700000.0,594500000.0,490000000.0,104500000.0,18548700000.0,18548700000.0,9587700000.0,8961000000.0,57352900000.0,11335200000.0,14103300000.0,113200000.0,149900000.0,29286900000.0,2364400000.0,938200000.0,1426200000.0,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,
73529510.0,73529510.0,7411900000.0,9592200000.0,23247500000.0,33281000000.0,13728100000.0,23247500000.0,261100000.0,23949900000.0,28737900000.0,24855300000.0,905400000.0,23949900000.0,23876400000.0,73500000.0,73500000.0,48950200000.0,8705200000.0,2136200000.0,236800000.0,5021900000.0,233900000.0,4788000000.0,606200000.0,40245000000.0,18668400000.0,4570300000.0,27200000.0,4543100000.0,1444000000.0,14571500000.0,73200000.0,14498300000.0,73805500000.0,19832400000.0,243600000.0,272500000.0,245800000.0,245800000.0,162000000.0,702400000.0,525700000.0,176700000.0,17457400000.0,17457400000.0,8804900000.0,8652500000.0,53973100000.0,11991100000.0,12109700000.0,116100000.0,145900000.0,25550700000.0,4059600000.0,2140400000.0,1919200000.0,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,
73529510.0,73529510.0,10322500000.0,12353000000.0,22366300000.0,35047100000.0,12527100000.0,22366300000.0,349000000.0,23043100000.0,27371700000.0,23920900000.0,877800000.0,23043100000.0,22969600000.0,73500000.0,73500000.0,46826100000.0,7736800000.0,1488600000.0,217900000.0,4581600000.0,253000000.0,4328600000.0,790000000.0,39089300000.0,14015300000.0,7771400000.0,96000000.0,7675400000.0,1087400000.0,15083300000.0,112700000.0,14970600000.0,70747000000.0,19130600000.0,244000000.0,226300000.0,238000000.0,238000000.0,167500000.0,676800000.0,503300000.0,173500000.0,16829700000.0,16829700000.0,7922100000.0,8907600000.0,51616400000.0,8779200000.0,11638400000.0,85500000.0,129600000.0,28194900000.0,2788800000.0,1107300000.0,1681500000.0,2023-03-31,,,,,,,,,,,,,,,,,,,,,,,
