Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Preferred Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Capital Stock,Common Stock,Preferred Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Preferred Securities Outside Stock Equity,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date,Tradeand Other Payables Non Current,Taxes Receivable
11004412.0,11004412.0,473077000.0,1194021000.0,390286000.0,1582353000.0,1141601000.0,390286000.0,2308000.0,390640000.0,,1332353000.0,390640000.0,390640000.0,280596000.0,,110044000.0,110044000.0,0.0,2704455000.0,1163757000.0,24231000.0,,,0.0,942955000.0,1242000.0,941713000.0,196571000.0,1540698000.0,413103000.0,251066000.0,1066000.0,250000000.0,,237881000.0,528870000.0,,,10988000.0,517882000.0,3095095000.0,412796000.0,163866000.0,54186000.0,312000.0,312000.0,354000.0,354000.0,194078000.0,,194078000.0,194078000.0,,,,,2682299000.0,254420000.0,0.0,,,56190000.0,,,,,,990627000.0,,,1381062000.0,662426000.0,718636000.0,,,2024-03-31,,
11004412.0,11004412.0,614073000.0,895013000.0,238838000.0,1128905000.0,1097149000.0,488838000.0,4946000.0,238838000.0,250000000.0,1378905000.0,488838000.0,488838000.0,128794000.0,,360044000.0,110044000.0,250000000.0,2880551000.0,1078770000.0,24017000.0,,,0.0,892745000.0,2678000.0,890067000.0,162008000.0,1801781000.0,529318000.0,2268000.0,2268000.0,,,170966000.0,554891000.0,,,10989000.0,543902000.0,3369389000.0,470459000.0,193757000.0,93706000.0,320000.0,320000.0,0.0,,182676000.0,,182676000.0,182676000.0,,,,,2898930000.0,46214000.0,884388000.0,,,61126000.0,,,,,,656409000.0,,,1250793000.0,974799000.0,275994000.0,,,2023-09-30,,
11004412.0,11004412.0,613238000.0,184237000.0,-4256258000.0,-4081737000.0,824351000.0,219843000.0,9716000.0,-4256258000.0,4476101000.0,394364000.0,219843000.0,219843000.0,-140201000.0,-6165834000.0,4586145000.0,110044000.0,4476101000.0,3047248000.0,1055481000.0,24667000.0,663899000.0,184900000.0,0.0,182015000.0,7494000.0,174521000.0,184900000.0,1991767000.0,1307000.0,2222000.0,2222000.0,0.0,18849000.0,187745000.0,668426000.0,31039000.0,42000.0,10988000.0,626357000.0,3267091000.0,450973000.0,217342000.0,271157000.0,8091000.0,8091000.0,0.0,,171725000.0,-180724000.0,352449000.0,18138000.0,115381000.0,214685000.0,4245000.0,0.0,2816118000.0,70892000.0,782447000.0,42000.0,71310000.0,104043000.0,4307000.0,2666000.0,29102000.0,67968000.0,180000.0,1024053000.0,-2428582000.0,3452635000.0,834043000.0,608861000.0,225182000.0,189625000.0,35557000.0,2023-03-31,,
