Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Investmentin Financial Assets,Available For Sale Securities,Net PPE,Accumulated Depreciation,Gross PPE,Other Properties,Machinery Furniture Equipment,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
176000000.0,176000000.0,768960000.0,840980000.0,7920950000.0,8761930000.0,3086600000.0,7920950000.0,7920950000.0,7921250000.0,7930040000.0,9090000.0,7920950000.0,7744950000.0,,176000000.0,176000000.0,1427790000.0,19240000.0,,,17730000.0,300000.0,300000.0,1210000.0,1408550000.0,39570000.0,,840680000.0,840680000.0,,680000.0,52170000.0,,,52170000.0,9357830000.0,4862690000.0,10000.0,4825340000.0,4825340000.0,37340000.0,,,,,4495150000.0,94030000.0,,,3010000.0,0.0,,4398110000.0,4326090000.0,72020000.0,,2024-03-31
176000000.0,176000000.0,1420220000.0,1445990000.0,6870330000.0,8316320000.0,2673070000.0,6870330000.0,6870330000.0,6870970000.0,6878600000.0,8270000.0,6870330000.0,6694330000.0,,176000000.0,176000000.0,2051650000.0,48160000.0,10000.0,,47510000.0,640000.0,640000.0,,2003490000.0,45380000.0,,1445350000.0,1445350000.0,,18380000.0,,,,,8930250000.0,4253680000.0,,4227520000.0,4227520000.0,26160000.0,,,,,4676560000.0,95250000.0,,,1750000.0,27060000.0,,4552500000.0,4526730000.0,25770000.0,,2023-09-30
176000000.0,176000000.0,1390700000.0,1401380000.0,6391940000.0,7793320000.0,1919800000.0,6391940000.0,6391940000.0,6391940000.0,6398970000.0,7030000.0,6391940000.0,6215950000.0,6107460000.0,176000000.0,176000000.0,1645070000.0,16040000.0,,1030000.0,15010000.0,,,50000.0,1629030000.0,35880000.0,0.0,1401380000.0,1401380000.0,360000.0,360000.0,137390000.0,136830000.0,560000.0,0.0,8044040000.0,4495220000.0,10000.0,674220000.0,674220000.0,14190000.0,-16510000.0,30700000.0,150000.0,30550000.0,3548830000.0,129740000.0,2751560000.0,11700000.0,,24540000.0,92910000.0,538380000.0,527700000.0,10680000.0,10680000.0,2023-03-31
