Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.263616,342100000.0,0.0,0.0,160900000.0,72300000.0,1402200000.0,342100000.0,269800000.0,-51300000.0,51300000.0,160900000.0,160900000.0,1826500000.0,,,,,160900000.0,160900000.0,0.0,160900000.0,160900000.0,0.0,160900000.0,57600000.0,218500000.0,38400000.0,0.0,-51300000.0,51300000.0,231400000.0,424300000.0,223300000.0,72300000.0,72300000.0,655700000.0,1402200000.0,2057900000.0,2057900000.0,2024-03-31
0.0,0.284615,311700000.0,0.0,0.0,130200000.0,68400000.0,1320200000.0,311700000.0,243300000.0,-61300000.0,61300000.0,130200000.0,130200000.0,1758400000.0,5725000.0,5725000.0,22.74,22.74,130200000.0,130200000.0,0.0,130200000.0,130200000.0,0.0,130200000.0,51800000.0,182000000.0,38600000.0,0.0,-61300000.0,61300000.0,204700000.0,438200000.0,231700000.0,68400000.0,68400000.0,642900000.0,1320200000.0,1963100000.0,1963100000.0,2023-12-31
0.0,0.282276,304500000.0,0.0,0.0,131200000.0,68700000.0,1309600000.0,304500000.0,235800000.0,-53000000.0,53000000.0,131200000.0,131200000.0,1798300000.0,5725000.0,5725000.0,22.92,22.92,131200000.0,131200000.0,0.0,131200000.0,131200000.0,0.0,131200000.0,51600000.0,182800000.0,40000000.0,0.0,-53000000.0,53000000.0,195800000.0,488700000.0,281300000.0,68700000.0,68700000.0,684500000.0,1309600000.0,1994100000.0,1994100000.0,2023-09-30
0.0,0.229198,361900000.0,0.0,0.0,207500000.0,67600000.0,1543800000.0,361900000.0,294300000.0,-25100000.0,25100000.0,207500000.0,207500000.0,2035700000.0,5725717.0,5725717.0,36.24,36.24,207500000.0,207500000.0,0.0,207500000.0,207500000.0,0.0,207500000.0,61700000.0,269200000.0,110500000.0,0.0,-25100000.0,25100000.0,183800000.0,491900000.0,288300000.0,67600000.0,67600000.0,675700000.0,1543800000.0,2219500000.0,2219500000.0,2023-06-30
89582.978193,0.270643,352725000.0,331000.0,331000.0,181240000.0,74901000.0,1717841000.0,353056000.0,278155000.0,98551000.0,29662000.0,180998582.978193,181240000.0,1248334000.0,,,,,181240000.0,181240000.0,0.0,181240000.0,181240000.0,0.0,181240000.0,67253000.0,248493000.0,40600000.0,272000.0,98551000.0,29662000.0,309698000.0,-469507000.0,-555802000.0,74901000.0,74901000.0,-159809000.0,1717841000.0,1558032000.0,1558032000.0,2023-03-31
,,,,,,,,,,,,,,,5725000.0,5725000.0,46.85,46.85,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.278727,404000000.0,0.0,0.0,215300000.0,57200000.0,1283100000.0,404000000.0,346800000.0,-48300000.0,48300000.0,215300000.0,215300000.0,1809500000.0,5724541.0,5724541.0,37.61,37.61,215300000.0,215300000.0,0.0,215300000.0,215300000.0,0.0,215300000.0,83200000.0,298500000.0,65400000.0,0.0,-48300000.0,48300000.0,281400000.0,526400000.0,339000000.0,57200000.0,57200000.0,807800000.0,1283100000.0,2090900000.0,2090900000.0,2024-06-30 00:00:00
