Ordinary Shares Number,Share Issued,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Held To Maturity Securities,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
22621424.0,22621424.0,29400000.0,6218000000.0,6232500000.0,2575900000.0,6218000000.0,29400000.0,6232500000.0,6232500000.0,6232500000.0,,6232500000.0,6119400000.0,,,113100000.0,113100000.0,2137800000.0,434400000.0,,376900000.0,21200000.0,21200000.0,36300000.0,1703400000.0,257500000.0,8200000.0,8200000.0,19800000.0,1382100000.0,,,0.0,1382100000.0,8370300000.0,4091000000.0,,,2517400000.0,,2517400000.0,,14500000.0,14500000.0,1547900000.0,,1547900000.0,127400000.0,1420500000.0,,,,,4279300000.0,110900000.0,,,691700000.0,,,,,52700000.0,1417500000.0,2006500000.0,1883000000.0,123500000.0,,2024-03-31
22621424.0,22621424.0,33100000.0,5855600000.0,5868800000.0,2628400000.0,5855600000.0,33100000.0,5868800000.0,5868800000.0,5868800000.0,,5868800000.0,5755700000.0,,,113100000.0,113100000.0,1872700000.0,351000000.0,,291000000.0,25500000.0,25500000.0,34500000.0,1521700000.0,,7600000.0,7600000.0,10800000.0,1481800000.0,,,233800000.0,1248000000.0,7741500000.0,3591400000.0,2200000.0,,2054900000.0,,2054900000.0,,13200000.0,13200000.0,1511500000.0,,1511500000.0,154800000.0,1356700000.0,,,,,4150100000.0,93300000.0,,,607100000.0,,,,,70700000.0,1394100000.0,1984900000.0,1862800000.0,122100000.0,,2023-09-30
22621424.0,22621424.0,36500000.0,5587400000.0,5603300000.0,2442600000.0,5587400000.0,36500000.0,5603300000.0,5603300000.0,5603300000.0,0.0,5603300000.0,5490200000.0,3459100000.0,4000000.0,113100000.0,113100000.0,1574200000.0,360000000.0,32100000.0,298500000.0,29400000.0,29400000.0,32100000.0,1214200000.0,4300000.0,7100000.0,7100000.0,104800000.0,1093100000.0,131800000.0,6200000.0,0.0,955100000.0,7177500000.0,3520700000.0,100000.0,9000000.0,2027400000.0,220900000.0,1547900000.0,258600000.0,15900000.0,15900000.0,1456500000.0,-636400000.0,2092900000.0,128000000.0,1328500000.0,1184300000.0,560600000.0,220000000.0,0.0,3656800000.0,900000.0,6200000.0,116800000.0,560600000.0,164000000.0,20900000.0,375700000.0,32800000.0,60400000.0,1194700000.0,1744800000.0,1616200000.0,128600000.0,128600000.0,2023-03-31
