Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Inventory,Other Receivables,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date,Retained Earnings,Additional Paid In Capital,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Pensionand Other Post Retirement Benefit Plans Current,Other Payable,Dividends Payable,Non Current Prepaid Assets,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Restricted Cash,Prepaid Assets,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Financial
72228054.0,72228054.0,1118016000.0,1350623000.0,293797000.0,1453999000.0,-1143645000.0,293797000.0,190833000.0,294209000.0,294209000.0,294209000.0,,294209000.0,-428072000.0,722281000.0,722281000.0,2613745000.0,222270000.0,12213000.0,33112000.0,164444000.0,164444000.0,0.0,12501000.0,2391475000.0,196927000.0,1186179000.0,26389000.0,1159790000.0,37894000.0,563607000.0,,563607000.0,2907954000.0,1660124000.0,758484000.0,26214000.0,26214000.0,341562000.0,412000.0,,,411052000.0,411052000.0,1500000.0,409552000.0,1247830000.0,15392000.0,,709573000.0,91848000.0,431017000.0,389243000.0,41774000.0,2024-03-31,,,,,,,,,,,,,,,,,,,
72228054.0,72228054.0,1048751000.0,1250855000.0,471416000.0,1528473000.0,-1244148000.0,471416000.0,194349000.0,471967000.0,471967000.0,471967000.0,,471967000.0,-250314000.0,722281000.0,722281000.0,2515225000.0,250254000.0,28167000.0,22992000.0,187211000.0,187211000.0,0.0,11884000.0,2264971000.0,237135000.0,1063644000.0,7138000.0,1056506000.0,34668000.0,609492000.0,,609492000.0,2987192000.0,1966369000.0,756225000.0,32626000.0,32626000.0,347218000.0,551000.0,,,415029000.0,415029000.0,3680000.0,411349000.0,1020823000.0,22803000.0,15720000.0,482861000.0,99356000.0,400083000.0,392328000.0,7755000.0,2023-09-30,,,,,,,,,,,,,,,,,,,
72228054.0,72228054.0,975911000.0,1154483000.0,567349000.0,1581477000.0,-748334000.0,567349000.0,141300000.0,568294000.0,1042340000.0,568294000.0,0.0,568294000.0,-153987000.0,722281000.0,722281000.0,2376203000.0,643136000.0,7156000.0,15047000.0,606277000.0,132231000.0,474046000.0,14656000.0,1733067000.0,252027000.0,548206000.0,9069000.0,539137000.0,36835000.0,596676000.0,0.0,596676000.0,2944497000.0,1959764000.0,754855000.0,28668000.0,28668000.0,364184000.0,945000.0,945000.0,0.0,358627000.0,358627000.0,2183000.0,356444000.0,984733000.0,17015000.0,,430810000.0,109618000.0,427290000.0,390018000.0,37272000.0,2023-03-31,,,,,,,,,,,,,,,,,,,
