Ordinary Shares Number,Share Issued,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Derivative Product Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investmentsin Joint Venturesat Cost,Investmentsin Subsidiariesat Cost,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
30659976.0,30659976.0,42318000.0,19193536000.0,19210491000.0,14979956000.0,19193536000.0,42318000.0,19210491000.0,19210491000.0,19210491000.0,,19210491000.0,19057191000.0,,153300000.0,153300000.0,1867192000.0,24696000.0,,24696000.0,24696000.0,,1842496000.0,94292000.0,17622000.0,17622000.0,0.0,,200189000.0,1503993000.0,,,149919000.0,1354074000.0,21077683000.0,4255231000.0,1000124000.0,,132792000.0,485549000.0,485549000.0,,,,16955000.0,,2607683000.0,,2607683000.0,297298000.0,2310385000.0,,,,16822452000.0,411581000.0,,,,2608922000.0,,,,6529000.0,189781000.0,3113121000.0,,,10492518000.0,3541984000.0,6950534000.0,,,2024-03-31
30659976.0,30659976.0,135848000.0,17109369000.0,17224154000.0,13162864000.0,17109369000.0,44240000.0,17132546000.0,17132546000.0,17132546000.0,,17132546000.0,16979246000.0,,153300000.0,153300000.0,1493231000.0,28777000.0,,28777000.0,28777000.0,,1464454000.0,89433000.0,107071000.0,15463000.0,91608000.0,,213674000.0,1032605000.0,,,261816000.0,770789000.0,18625777000.0,3998459000.0,738492000.0,,120737000.0,444742000.0,444742000.0,,,,23177000.0,,2657489000.0,,2657489000.0,193761000.0,2463728000.0,,,,14627318000.0,488154000.0,,,,3444764000.0,,,,6306000.0,189328000.0,2897147000.0,,,7601619000.0,131168000.0,7470451000.0,,,2023-09-30
30659976.0,30659976.0,285248000.0,15397635000.0,15684530000.0,11552585000.0,15397635000.0,13207000.0,15412489000.0,15412489000.0,15412489000.0,0.0,15412489000.0,15259189000.0,15330094000.0,153300000.0,153300000.0,2653547000.0,8157000.0,0.0,8157000.0,8157000.0,0.0,2645390000.0,144807000.0,277091000.0,5050000.0,272041000.0,0.0,194834000.0,2084425000.0,87654000.0,199000.0,238254000.0,1758318000.0,18066036000.0,3868061000.0,743646000.0,461656000.0,106874000.0,72977000.0,72977000.0,387515000.0,387515000.0,0.0,14854000.0,14854000.0,2814022000.0,-3309806000.0,6123828000.0,688541000.0,393088000.0,3038415000.0,2003784000.0,0.0,14197975000.0,8041000.0,2244000.0,2628000.0,809206000.0,4449755000.0,2663627000.0,54343000.0,1731785000.0,10791000.0,181708000.0,3506461000.0,-21092000.0,3527553000.0,5227141000.0,78844000.0,5148297000.0,4224987000.0,923310000.0,2023-03-31
