Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Defined Pension Benefit,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Inventories Adjustments Allowances,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
96989200.0,96989200.0,3090037000.0,3156701000.0,2204444000.0,5295470000.0,1116067000.0,2204444000.0,66122000.0,2204891000.0,2372202000.0,2204891000.0,2204891000.0,2107902000.0,,,96989000.0,96989000.0,4025724000.0,329824000.0,,101852000.0,219255000.0,51944000.0,167311000.0,3041000.0,3695900000.0,130032000.0,2937446000.0,14178000.0,2923268000.0,,1875000.0,522290000.0,,,522290000.0,6230615000.0,1418648000.0,943000.0,,,54481000.0,54481000.0,447000.0,1340956000.0,,1340956000.0,18097000.0,1322859000.0,,,,,4811967000.0,1417995000.0,,0.0,,,2828465000.0,,,,,640000.0,489558000.0,,,75309000.0,74767000.0,542000.0,,2024-03-31
96989200.0,96989200.0,3354300000.0,3426131000.0,2855953000.0,6212431000.0,1764851000.0,2855953000.0,70141000.0,2856441000.0,3061671000.0,2856441000.0,2856441000.0,2759452000.0,,,96989000.0,96989000.0,4751253000.0,374229000.0,,107219000.0,258137000.0,52907000.0,205230000.0,3309000.0,4377024000.0,271932000.0,3167994000.0,17234000.0,3150760000.0,,1774000.0,794449000.0,,,794449000.0,7607694000.0,1465819000.0,12851000.0,,,62104000.0,62104000.0,488000.0,1369610000.0,,1369610000.0,72644000.0,1296966000.0,,,,,6141875000.0,1983862000.0,,29757000.0,,,3221987000.0,,,,,1172000.0,618365000.0,,,286732000.0,285042000.0,1690000.0,,2023-09-30
96989200.0,96989200.0,2209951000.0,2285326000.0,2937599000.0,5149100000.0,1887505000.0,2937599000.0,73825000.0,2937599000.0,3180569000.0,2937599000.0,2937599000.0,2840610000.0,2156654000.0,215258000.0,96989000.0,96989000.0,4132518000.0,409979000.0,3805000.0,102587000.0,298430000.0,55460000.0,242970000.0,3805000.0,3722539000.0,284481000.0,1986896000.0,18365000.0,1968531000.0,63289000.0,63289000.0,1391263000.0,207168000.0,1574000.0,1182521000.0,7070117000.0,1460073000.0,1000.0,5203000.0,72780000.0,34868000.0,34868000.0,0.0,1328714000.0,-382356000.0,1711070000.0,34644000.0,119892000.0,910494000.0,541687000.0,104353000.0,0.0,5610044000.0,4213000.0,306000.0,33391000.0,162243000.0,657999000.0,2520942000.0,-9888000.0,1414721000.0,0.0,1116109000.0,1578545000.0,650855000.0,-34430000.0,685285000.0,1550000.0,194678000.0,1550000.0,1550000.0,2023-03-31
