Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.092446,251500000.0,80500000.0,90400000.0,1552500000.0,251500000.0,161100000.0,-72400000.0,72400000.0,80500000.0,80500000.0,2644200000.0,,,,,80500000.0,80500000.0,0.0,80500000.0,0.0,80500000.0,80500000.0,8200000.0,88700000.0,-3800000.0,-72400000.0,72400000.0,164900000.0,1091700000.0,582800000.0,90400000.0,90400000.0,1256600000.0,1552500000.0,2809100000.0,2809100000.0,2024-03-31
0.0,0.185078,250600000.0,84100000.0,68500000.0,1700300000.0,250600000.0,182100000.0,-78900000.0,78900000.0,84100000.0,84100000.0,2870800000.0,72500000.0,72500000.0,1.16,1.16,84100000.0,84100000.0,0.0,84100000.0,0.0,84100000.0,84100000.0,19100000.0,103200000.0,3800000.0,-78900000.0,78900000.0,178300000.0,1170500000.0,701000000.0,68500000.0,68500000.0,1348800000.0,1700300000.0,3049100000.0,3049100000.0,2023-12-31
0.0,0.179355,463700000.0,254400000.0,71700000.0,2062900000.0,463700000.0,392000000.0,-82000000.0,82000000.0,254400000.0,254400000.0,3257400000.0,72685714.0,72685714.0,3.5,3.5,254400000.0,254400000.0,0.0,254400000.0,0.0,254400000.0,254400000.0,55600000.0,310000000.0,500000.0,-82000000.0,82000000.0,391500000.0,1194500000.0,713400000.0,71700000.0,71700000.0,1586000000.0,2062900000.0,3648900000.0,3648900000.0,2023-09-30
0.0,0.18358,466400000.0,248600000.0,72000000.0,2148500000.0,466400000.0,394400000.0,-89900000.0,89900000.0,248600000.0,248600000.0,3269700000.0,72690058.0,72690058.0,3.42,3.42,248600000.0,248600000.0,0.0,248600000.0,0.0,248600000.0,248600000.0,55900000.0,304500000.0,28400000.0,-89900000.0,89900000.0,366000000.0,1121200000.0,674100000.0,72000000.0,72000000.0,1487200000.0,2148500000.0,3635700000.0,3635700000.0,2023-06-30
0.0,0.246854,25219000.0,-143960000.0,70517000.0,1829332000.0,25219000.0,-45298000.0,-203743000.0,145847000.0,-143960000.0,-143960000.0,2839270000.0,,,,,-143960000.0,-143960000.0,0.0,-143960000.0,0.0,-143960000.0,-143960000.0,-47185000.0,-191145000.0,76400000.0,-203743000.0,145847000.0,-53200000.0,1009938000.0,-855507000.0,70517000.0,52263000.0,956738000.0,1829332000.0,2786070000.0,2786070000.0,2023-03-31
,,,,,,,,,,,,,72533333.0,72533333.0,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.170856,499800000.0,293600000.0,75300000.0,1908400000.0,499800000.0,424500000.0,-70400000.0,70400000.0,293600000.0,293600000.0,3071400000.0,72673267.0,72673267.0,4.04,4.04,293600000.0,293600000.0,0.0,293600000.0,0.0,293600000.0,293600000.0,60500000.0,354100000.0,2200000.0,-70400000.0,70400000.0,422300000.0,1163000000.0,676200000.0,75300000.0,75300000.0,1585300000.0,1908400000.0,3493700000.0,3493700000.0,2024-06-30 00:00:00
