Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date,Dividends Payable
59599050.0,59599050.0,3459678000.0,3463841000.0,3363008000.0,6833920000.0,2130746000.0,3363008000.0,3370079000.0,3877432000.0,3370079000.0,3370079000.0,3250881000.0,,,119198000.0,119198000.0,3996502000.0,567551000.0,6784000.0,,,43006000.0,507353000.0,507353000.0,10408000.0,3428951000.0,13392000.0,2956488000.0,2956488000.0,,1584000.0,401359000.0,,0.0,401359000.0,7366581000.0,1806884000.0,56282000.0,,38201000.0,38201000.0,7071000.0,7071000.0,1705330000.0,,1705330000.0,412056000.0,1293274000.0,,,,,5559697000.0,348479000.0,,,3892306000.0,,,,,5343000.0,418206000.0,,,895363000.0,891200000.0,4163000.0,,,2024-03-31,
59599050.0,59599050.0,2455523000.0,2481869000.0,3154288000.0,5643228000.0,2042222000.0,3154288000.0,3161359000.0,3630883000.0,3161359000.0,3161359000.0,3042161000.0,,,119198000.0,119198000.0,2824622000.0,534957000.0,7150000.0,,,51051000.0,469524000.0,469524000.0,7232000.0,2289665000.0,23076000.0,2012345000.0,2012345000.0,,1110000.0,152532000.0,,28397000.0,124135000.0,5985981000.0,1654094000.0,62453000.0,,27304000.0,27304000.0,7071000.0,7071000.0,1557266000.0,,1557266000.0,498924000.0,1058342000.0,,,,,4331887000.0,644526000.0,,,2582165000.0,,,,,,219945000.0,,,885251000.0,858905000.0,26346000.0,,,2023-09-30,
59599050.0,59599050.0,1081375000.0,1100202000.0,2975962000.0,4083235000.0,1742876000.0,2975962000.0,2983033000.0,3222884000.0,2983033000.0,2983033000.0,2224000.0,1305854000.0,1555757000.0,119198000.0,119198000.0,1261083000.0,301061000.0,7516000.0,6343000.0,7517000.0,47350000.0,239851000.0,239851000.0,6343000.0,960022000.0,6037000.0,860351000.0,860351000.0,1042000.0,29950000.0,59256000.0,9603000.0,9266000.0,40387000.0,4244116000.0,1541218000.0,37523000.0,37524000.0,35634000.0,35634000.0,7071000.0,7071000.0,1460989000.0,-264522000.0,1725511000.0,494673000.0,966316000.0,1079348000.0,80232000.0,71258000.0,0.0,2702898000.0,235822000.0,580594000.0,235822000.0,1576923000.0,43193000.0,760581000.0,773149000.0,14923000.0,,275809000.0,-2749000.0,278558000.0,18827000.0,14923000.0,18827000.0,4420000.0,14407000.0,2023-03-31,
