Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date,Treasury Shares Number,Investmentsin Associatesat Cost,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties
9990092.0,9990092.0,1311771000.0,1386870000.0,6363436000.0,7699922000.0,1614351000.0,6363436000.0,60117000.0,6373169000.0,6847275000.0,6639521000.0,266352000.0,6373169000.0,6273268000.0,,,99901000.0,99901000.0,2316779000.0,978617000.0,,413895000.0,532083000.0,57977000.0,474106000.0,31969000.0,1338162000.0,61047000.0,854787000.0,2140000.0,852647000.0,,16219000.0,273642000.0,,,273642000.0,8956300000.0,6003787000.0,12840000.0,,1311023000.0,1311023000.0,12431000.0,9733000.0,9733000.0,4648188000.0,4648188000.0,6533000.0,4641655000.0,2952513000.0,81140000.0,,,692930000.0,,,,,12136000.0,7476000.0,812619000.0,,,1346212000.0,1331230000.0,14982000.0,,,2024-03-31,,,,,,,
9990092.0,9990092.0,1220788000.0,1290184000.0,6203353000.0,7443315000.0,1685969000.0,6203353000.0,58210000.0,6211341000.0,6788835000.0,6461428000.0,250087000.0,6211341000.0,6111440000.0,,,99901000.0,99901000.0,2176808000.0,1081756000.0,,416029000.0,633954000.0,56460000.0,577494000.0,31103000.0,1095052000.0,66695000.0,656230000.0,1750000.0,654480000.0,,15241000.0,221132000.0,,,221132000.0,8638236000.0,5857215000.0,19527000.0,,1084086000.0,1084086000.0,,7988000.0,7988000.0,4736848000.0,4736848000.0,33457000.0,4703391000.0,2781021000.0,81081000.0,,,698570000.0,,,,,12524000.0,9119000.0,726551000.0,,,1253176000.0,1241990000.0,11186000.0,,,2023-09-30,,,,,,,
9990092.0,9990092.0,1599618000.0,1666757000.0,6014968000.0,7628564000.0,1599793000.0,6014968000.0,61482000.0,6023289000.0,6757010000.0,6255278000.0,231989000.0,6023289000.0,5923388000.0,5554988000.0,3085000.0,99901000.0,99901000.0,2604073000.0,1192231000.0,30560000.0,367163000.0,793838000.0,60117000.0,733721000.0,30560000.0,1411842000.0,99000.0,872919000.0,1365000.0,871554000.0,151000.0,23086000.0,380552000.0,104770000.0,14510000.0,261272000.0,8859351000.0,5847716000.0,20924000.0,94373000.0,939904000.0,939904000.0,,8321000.0,8321000.0,4805118000.0,4805118000.0,29232000.0,4775886000.0,3011635000.0,70346000.0,14671000.0,81793000.0,704594000.0,40610000.0,327235000.0,13017000.0,323732000.0,14519000.0,6701000.0,815372000.0,-4695000.0,820067000.0,1373985000.0,1368328000.0,5657000.0,0.0,5657000.0,2023-03-31,,,,,,,
