Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.25018,462200000.0,200900000.0,67800000.0,2245100000.0,462200000.0,394400000.0,-116600000.0,116600000.0,200900000.0,200900000.0,2865900000.0,143500000.0,143500000.0,1.4,1.4,200900000.0,200900000.0,0.0,200900000.0,-7400000.0,208300000.0,208300000.0,69500000.0,277800000.0,40300000.0,-116600000.0,116600000.0,354100000.0,620800000.0,441600000.0,67800000.0,67800000.0,974900000.0,2245100000.0,3220000000.0,3220000000.0,2024-06-30
0.0,0.25744,609088000.0,399273000.0,60318000.0,3782635000.0,609088000.0,548770000.0,-87859000.0,-11660000.0,399273000.0,399273000.0,4065975000.0,,,,,399273000.0,399273000.0,0.0,399273000.0,-16880000.0,416153000.0,416153000.0,144277000.0,560430000.0,-38691000.0,-87859000.0,-11660000.0,786918000.0,283340000.0,-632311000.0,60318000.0,60318000.0,1070258000.0,3782635000.0,4852893000.0,4852893000.0,2024-03-31
0.0,0.236152,401100000.0,155700000.0,63100000.0,2749700000.0,401100000.0,338000000.0,-132200000.0,132200000.0,155700000.0,155700000.0,3372200000.0,141545455.0,141545455.0,1.1,1.1,155700000.0,155700000.0,0.0,155700000.0,-1400000.0,157200000.0,157200000.0,48600000.0,205800000.0,16700000.0,-132200000.0,132200000.0,321300000.0,622500000.0,455700000.0,63100000.0,63100000.0,943800000.0,2749700000.0,3693500000.0,3693500000.0,2023-12-31
0.0,0.372093,207400000.0,16100000.0,62100000.0,1935400000.0,207400000.0,145300000.0,-115200000.0,115200000.0,16100000.0,16100000.0,2435900000.0,134166667.0,134166667.0,0.12,0.12,16100000.0,16100000.0,0.0,16100000.0,-2800000.0,18900000.0,18900000.0,11200000.0,30100000.0,10600000.0,-115200000.0,115200000.0,134700000.0,500500000.0,343200000.0,62100000.0,62100000.0,635200000.0,1935400000.0,2570600000.0,2570600000.0,2023-09-30
0.0,0.198293,61500000.0,-126100000.0,61700000.0,1073400000.0,61500000.0,-200000.0,-152100000.0,152100000.0,-126100000.0,-126100000.0,1573700000.0,132736842.0,132736842.0,-0.95,-0.95,-126100000.0,-126100000.0,0.0,-126100000.0,-4000000.0,-122100000.0,-122100000.0,-30200000.0,-152300000.0,17800000.0,-152100000.0,152100000.0,-18000000.0,500300000.0,344100000.0,61700000.0,61700000.0,482300000.0,1073400000.0,1555700000.0,1555700000.0,2023-06-30
,,,,,,,,,,,,,132692308.0,132692308.0,1.04,1.04,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.283508,809800000.0,452500000.0,64100000.0,3216300000.0,809800000.0,745700000.0,-104800000.0,104800000.0,452500000.0,452500000.0,3987500000.0,148848684.0,148848684.0,3.04,3.04,452500000.0,452500000.0,0.0,452500000.0,-6500000.0,459100000.0,459100000.0,181700000.0,640900000.0,117700000.0,-104800000.0,104800000.0,627900000.0,771200000.0,586600000.0,64100000.0,64100000.0,1399100000.0,3216300000.0,4615400000.0,4615400000.0,2024-09-30 00:00:00
