Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-4156601.740572,0.367841,1926200000.0,-11300000.0,-11300000.0,943800000.0,462700000.0,5707000000.0,1914900000.0,1452200000.0,-245700000.0,245700000.0,950943398.259428,943800000.0,7908100000.0,,,,,943800000.0,943800000.0,0.0,943800000.0,63800000.0,879900000.0,879900000.0,443800000.0,1206500000.0,403000000.0,-11300000.0,,-245700000.0,245700000.0,864300000.0,2201100000.0,1522700000.0,462700000.0,462700000.0,3065400000.0,5707000000.0,8772400000.0,8772400000.0,2024-03-31
-4454976.23707,0.25028,2254000000.0,-17800000.0,-17800000.0,1171600000.0,464100000.0,5665400000.0,2236200000.0,1772100000.0,-341300000.0,341300000.0,1184945023.76293,1171600000.0,7702800000.0,352891566.0,352891566.0,3.32,3.32,1171600000.0,1171600000.0,0.0,1171600000.0,27200000.0,1144500000.0,1144500000.0,358100000.0,1430800000.0,372100000.0,-17800000.0,17800000.0,-341300000.0,341300000.0,1435500000.0,2037400000.0,1302800000.0,464100000.0,464100000.0,3472900000.0,5665400000.0,9138300000.0,9138300000.0,2023-12-31
0.0,0.188295,2659900000.0,0.0,0.0,1406500000.0,457200000.0,5913300000.0,2659900000.0,2202700000.0,-347100000.0,347100000.0,1406500000.0,1406500000.0,7949900000.0,352506266.0,352506266.0,3.99,3.99,1406500000.0,1406500000.0,0.0,1406500000.0,-85600000.0,1492100000.0,1492100000.0,349400000.0,1855600000.0,235800000.0,0.0,,-347100000.0,347100000.0,1966900000.0,2036600000.0,1322100000.0,457200000.0,457200000.0,4003500000.0,5913300000.0,9916800000.0,9916800000.0,2023-09-30
0.0,0.298816,2376400000.0,0.0,0.0,1212300000.0,452900000.0,7093600000.0,2376400000.0,1923500000.0,-276000000.0,276000000.0,1212300000.0,1212300000.0,9072800000.0,,,,,1212300000.0,1212300000.0,0.0,1212300000.0,63100000.0,1149200000.0,1149200000.0,492300000.0,1647500000.0,235800000.0,0.0,,-276000000.0,276000000.0,1687700000.0,1979200000.0,1219500000.0,452900000.0,452900000.0,3666900000.0,7093600000.0,10760500000.0,10760500000.0,2023-03-31
0.0,0.188427,2390100000.0,0.0,0.0,1303600000.0,450000000.0,5495600000.0,2390100000.0,1940100000.0,-329400000.0,329400000.0,1303600000.0,1303600000.0,7520400000.0,352324324.0,352324324.0,3.7,3.7,1303600000.0,1303600000.0,0.0,1303600000.0,1500000.0,1302100000.0,1302100000.0,303500000.0,1610700000.0,435000000.0,0.0,,-329400000.0,329400000.0,1505100000.0,2024800000.0,1316900000.0,450000000.0,450000000.0,3529900000.0,5495600000.0,9025500000.0,9025500000.0,2022-12-31
0.0,0.236686,3355500000.0,0.0,0.0,1987600000.0,450000000.0,4959300000.0,3355500000.0,2905500000.0,-357400000.0,357400000.0,1987600000.0,1987600000.0,7021200000.0,352411348.0,352411348.0,5.64,5.64,1987600000.0,1987600000.0,0.0,1987600000.0,5300000.0,1982300000.0,1982300000.0,603100000.0,2548100000.0,749900000.0,0.0,,-357400000.0,357400000.0,2117900000.0,2061900000.0,1357900000.0,450000000.0,450000000.0,4179800000.0,4959300000.0,9139100000.0,9139100000.0,2024-06-30 00:00:00
0.0,0.199917,2979800000.0,0.0,0.0,1708300000.0,449000000.0,6785000000.0,2979800000.0,2530800000.0,-349900000.0,349900000.0,1708300000.0,1708300000.0,8701900000.0,352226804.0,352226804.0,4.85,4.85,1708300000.0,1708300000.0,0.0,1708300000.0,-15800000.0,1724100000.0,1724100000.0,436000000.0,2180900000.0,830800000.0,0.0,,-349900000.0,349900000.0,1700000000.0,1916900000.0,1240000000.0,449000000.0,449000000.0,3616900000.0,6785000000.0,10401900000.0,10401900000.0,2023-06-30 00:00:00
