Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Write Off,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-300000.0,0.3,45900000.0,-1000000.0,-1000000.0,26300000.0,12800000.0,427700000.0,44900000.0,32100000.0,-10500000.0,10500000.0,27000000.0,26300000.0,840600000.0,7827381.0,7827381.0,3.36,3.36,26300000.0,26300000.0,0.0,26300000.0,0.0,26300000.0,26300000.0,-4700000.0,21600000.0,12800000.0,-1000000.0,,1000000.0,-10500000.0,10500000.0,20300000.0,412900000.0,279700000.0,12800000.0,12800000.0,433200000.0,427700000.0,860900000.0,860900000.0,2023-12-31
-24742.268041,0.082474,34300000.0,-300000.0,-300000.0,8900000.0,11900000.0,161900000.0,34000000.0,22100000.0,-12400000.0,12400000.0,9175257.731959,8900000.0,577600000.0,7807018.0,7807018.0,1.14,1.14,8900000.0,8900000.0,0.0,8900000.0,0.0,8900000.0,8900000.0,800000.0,9700000.0,7400000.0,-300000.0,,300000.0,-12400000.0,12400000.0,15000000.0,415700000.0,291400000.0,11900000.0,11900000.0,430700000.0,161900000.0,592600000.0,592600000.0,2023-09-30
254922.279793,0.212435,37300000.0,1200000.0,1200000.0,15200000.0,11600000.0,286600000.0,38500000.0,26900000.0,-7600000.0,7600000.0,14254922.279793,15200000.0,729300000.0,7835052.0,7835052.0,1.94,1.94,15200000.0,15200000.0,0.0,15200000.0,0.0,15200000.0,15200000.0,4100000.0,19300000.0,31000000.0,1200000.0,,-1200000.0,-7600000.0,7600000.0,-5300000.0,442700000.0,315800000.0,11600000.0,11600000.0,437400000.0,286600000.0,724000000.0,724000000.0,2023-06-30
9570000.0,0.3,10900000.0,31900000.0,31900000.0,15100000.0,13300000.0,258400000.0,42800000.0,29500000.0,4400000.0,1000000.0,-7230000.0,15100000.0,591800000.0,,,,,15100000.0,15100000.0,0.0,15100000.0,0.0,15100000.0,15100000.0,13400000.0,28500000.0,-18600000.0,17000000.0,-14500000.0,-2500000.0,4400000.0,1000000.0,33200000.0,333400000.0,174300000.0,13300000.0,13300000.0,366600000.0,258400000.0,625000000.0,625000000.0,2023-03-31
0.0,0.3,48500000.0,0.0,0.0,18500000.0,11200000.0,198300000.0,48500000.0,37300000.0,-5000000.0,5000000.0,18500000.0,18500000.0,619000000.0,7805907.0,7805907.0,2.37,2.37,18500000.0,18500000.0,0.0,18500000.0,0.0,18500000.0,18500000.0,13800000.0,32300000.0,5800000.0,0.0,,0.0,-5000000.0,5000000.0,31500000.0,420700000.0,288300000.0,11200000.0,11200000.0,452200000.0,198300000.0,650500000.0,650500000.0,2022-12-31
14400000.0,0.3,14800000.0,48000000.0,48000000.0,56400000.0,15600000.0,404700000.0,62800000.0,47200000.0,22000000.0,2300000.0,22800000.0,56400000.0,702600000.0,,,,,56400000.0,56400000.0,0.0,56400000.0,0.0,56400000.0,56400000.0,-11500000.0,44900000.0,-47800000.0,28900000.0,,-3100000.0,22000000.0,2300000.0,22100000.0,297900000.0,116400000.0,15600000.0,12100000.0,320000000.0,404700000.0,724700000.0,724700000.0,2024-03-31 00:00:00
79475.982533,0.19869,64000000.0,400000.0,400000.0,36700000.0,12300000.0,354600000.0,64400000.0,52100000.0,-6300000.0,6300000.0,36379475.982533,36700000.0,799900000.0,7825160.0,7825160.0,4.69,4.69,36700000.0,36700000.0,0.0,36700000.0,0.0,36700000.0,36700000.0,9100000.0,45800000.0,21800000.0,400000.0,,-400000.0,-6300000.0,6300000.0,29900000.0,445300000.0,312200000.0,12300000.0,12300000.0,475200000.0,354600000.0,829800000.0,829800000.0,2024-06-30 00:00:00
