Tax Effect Of Unusual Items,Tax Rate For Calcs,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Extraordinary,Net Income Continuous Operations,Tax Provision,Pretax Income,Special Income Charges,Operating Expense,Other Operating Expenses,Total Revenue,Operating Revenue,Date
0.0,0.4,0.0,0.0,33100000.0,1048600000.0,2013700000.0,3062300000.0,33100000.0,33100000.0,,,,,33100000.0,33100000.0,33100000.0,33100000.0,0.0,33100000.0,74000000.0,107100000.0,0.0,1805200000.0,581500000.0,1459300000.0,1459300000.0,2024-03-31
0.0,0.0,0.0,0.0,30500000.0,1140000000.0,1937200000.0,3077200000.0,30500000.0,30500000.0,254166667.0,254166667.0,0.12,0.12,30500000.0,30500000.0,30500000.0,30500000.0,0.0,30500000.0,0.0,30500000.0,0.0,1273900000.0,541600000.0,1497000000.0,1497000000.0,2023-12-31
0.0,0.123391,0.0,0.0,231600000.0,1209600000.0,1829400000.0,3039000000.0,231600000.0,231600000.0,251739130.0,251739130.0,0.92,0.92,231600000.0,231600000.0,231600000.0,231600000.0,0.0,231600000.0,32600000.0,264200000.0,0.0,1208900000.0,499000000.0,1444900000.0,1444900000.0,2023-09-30
2300700.0,0.3,7669000.0,7669000.0,381725000.0,1151533000.0,1589538000.0,2741071000.0,376356700.0,381725000.0,,,,,381725000.0,381725000.0,381725000.0,381725000.0,0.0,381725000.0,-177500000.0,381725000.0,7669000.0,1139766000.0,-430061000.0,1517734000.0,1517734000.0,2023-03-31
0.0,0.0,0.0,0.0,217300000.0,1268600000.0,1494000000.0,2762600000.0,217300000.0,217300000.0,252674419.0,252674419.0,0.86,0.86,217300000.0,217300000.0,217300000.0,217300000.0,0.0,217300000.0,0.0,217300000.0,0.0,1084700000.0,462500000.0,1627800000.0,1627800000.0,2022-12-31
0.0,0.0,0.0,0.0,-80000000.0,998900000.0,2059500000.0,3058400000.0,-80000000.0,-80000000.0,250000000.0,250000000.0,-0.32,-0.32,-80000000.0,-80000000.0,-80000000.0,-80000000.0,0.0,-80000000.0,0.0,-80000000.0,0.0,1352800000.0,550200000.0,1319900000.0,1319900000.0,2024-06-30 00:00:00
0.0,0.066007,0.0,0.0,283000000.0,1186300000.0,1705100000.0,2891400000.0,283000000.0,283000000.0,252678571.0,252678571.0,1.12,1.12,283000000.0,283000000.0,283000000.0,283000000.0,0.0,283000000.0,20000000.0,303000000.0,0.0,1129500000.0,483400000.0,1708900000.0,1708900000.0,2023-06-30 00:00:00
