Tax Effect Of Unusual Items,Tax Rate For Calcs,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Extraordinary,Net Income Continuous Operations,Tax Provision,Pretax Income,Special Income Charges,Operating Expense,Other Operating Expenses,Total Revenue,Operating Revenue,Date
0.0,0.265704,0.0,0.0,22956100000.0,60242800000.0,86091300000.0,146334100000.0,22956100000.0,22956100000.0,,,,,22956100000.0,22956100000.0,22956100000.0,-8600000.0,22964700000.0,0.0,22964700000.0,8178900000.0,30782000000.0,0.0,44786800000.0,18319100000.0,84563600000.0,84563600000.0,2024-03-31
0.0,0.229932,0.0,0.0,22056300000.0,58192100000.0,83833700000.0,142025800000.0,22056300000.0,22056300000.0,1263247423.0,1263247423.0,17.46,17.46,22056300000.0,22056300000.0,22056300000.0,-8900000.0,22065200000.0,0.0,22065200000.0,6378800000.0,27742100000.0,0.0,42519800000.0,19016600000.0,79319800000.0,79319800000.0,2023-12-31
0.0,0.276807,0.0,0.0,20684900000.0,57611800000.0,80026200000.0,137638000000.0,20684900000.0,20684900000.0,1245328116.0,1245328116.0,16.61,16.61,20684900000.0,20684900000.0,20684900000.0,-8400000.0,20693300000.0,0.0,20693300000.0,7686200000.0,27767400000.0,0.0,35990800000.0,14086200000.0,79267900000.0,79267900000.0,2023-09-30
0.0,0.285822,0.0,0.0,18496800000.0,57043000000.0,73456400000.0,130499400000.0,18496800000.0,18496800000.0,1245575758.0,1245575758.0,14.85,14.85,18496800000.0,18496800000.0,18496800000.0,-5200000.0,18502000000.0,0.0,18502000000.0,6901200000.0,24145100000.0,0.0,42313800000.0,20990300000.0,75757900000.0,75757900000.0,2023-06-30
0.0,0.010403,0.0,0.0,15196800000.0,55187900000.0,67364600000.0,122552500000.0,15196800000.0,15196800000.0,1245639344.0,1245639344.0,12.2,12.2,15196800000.0,15196800000.0,15196800000.0,-1400000.0,15198200000.0,0.0,15198200000.0,153700000.0,14773900000.0,0.0,51622600000.0,29272300000.0,76795200000.0,76795200000.0,2023-03-31
,,,,,,,,,,1245000000.0,1245000000.0,11.68,11.68,,,,,,,,,,,,,,,2022-12-31
0.0,0.259163,0.0,0.0,25704000000.0,61801200000.0,88605100000.0,150406300000.0,25704000000.0,25704000000.0,1347169811.0,1347169811.0,19.08,19.08,25704000000.0,25704000000.0,25704000000.0,-9700000.0,25713700000.0,0.0,25713700000.0,8456300000.0,32629300000.0,0.0,46293900000.0,23124000000.0,82572500000.0,82572500000.0,2024-06-30 00:00:00
