Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.4,336000000.0,0.0,0.0,-311300000.0,459700000.0,7236600000.0,336000000.0,-123700000.0,-509500000.0,509500000.0,-311300000.0,-311300000.0,10757100000.0,,,,,-311300000.0,-311300000.0,0.0,-311300000.0,-311300000.0,-311300000.0,-321900000.0,-633200000.0,126200000.0,0.0,-509500000.0,509500000.0,-249900000.0,3520500000.0,2550300000.0,459700000.0,459700000.0,3270600000.0,7236600000.0,10507200000.0,10507200000.0,2024-03-31
0.0,0.3,60800000.0,0.0,0.0,-893800000.0,376100000.0,6032800000.0,60800000.0,-315300000.0,-468100000.0,468100000.0,-893800000.0,-893800000.0,9322800000.0,158194690.0,158194690.0,-5.65,-5.65,-893800000.0,-893800000.0,0.0,-893800000.0,-893800000.0,-893800000.0,110400000.0,-783400000.0,126500000.0,0.0,-468100000.0,468100000.0,-441800000.0,3290000000.0,2494100000.0,376100000.0,376100000.0,2848200000.0,6032800000.0,8881000000.0,8881000000.0,2023-12-31
0.0,0.3,831800000.0,0.0,0.0,260500000.0,353300000.0,6562600000.0,831800000.0,478500000.0,-386000000.0,386000000.0,260500000.0,260500000.0,9771300000.0,157878788.0,157878788.0,1.65,1.65,260500000.0,260500000.0,0.0,260500000.0,260500000.0,260500000.0,-168000000.0,92500000.0,372300000.0,0.0,-386000000.0,386000000.0,106200000.0,3208700000.0,2465000000.0,353300000.0,353300000.0,3314900000.0,6562600000.0,9877500000.0,9877500000.0,2023-09-30
0.0,0.313332,-165500000.0,0.0,0.0,-639700000.0,324500000.0,7249700000.0,-165500000.0,-490000000.0,-441600000.0,441600000.0,-639700000.0,-639700000.0,10633800000.0,157950617.0,157950617.0,-4.05,-4.05,-639700000.0,-639700000.0,0.0,-639700000.0,-639700000.0,-639700000.0,-291900000.0,-931600000.0,179700000.0,0.0,-441600000.0,441600000.0,-669700000.0,3384100000.0,2678100000.0,324500000.0,324500000.0,2714400000.0,7249700000.0,9964100000.0,9964100000.0,2023-06-30
0.0,0.18428,1283500000.0,0.0,0.0,460800000.0,334600000.0,7474900000.0,1283500000.0,948900000.0,-384000000.0,384000000.0,460800000.0,460800000.0,10828700000.0,,,,,460800000.0,460800000.0,0.0,460800000.0,460800000.0,460800000.0,104100000.0,564900000.0,309300000.0,0.0,-384000000.0,384000000.0,639600000.0,3353800000.0,2628400000.0,334600000.0,334600000.0,3993400000.0,7474900000.0,11468300000.0,11468300000.0,2023-03-31
,,,,,,,,,,,,,,,157790698.0,157790698.0,1.72,1.72,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.258765,1355900000.0,,,238900000.0,447100000.0,6845700000.0,1355900000.0,908800000.0,-586500000.0,586500000.0,238900000.0,238900000.0,10655100000.0,158211921.0,158211921.0,1.51,1.51,238900000.0,238900000.0,0.0,238900000.0,238900000.0,238900000.0,83400000.0,322300000.0,115000000.0,,-586500000.0,586500000.0,793800000.0,3809400000.0,2779000000.0,447100000.0,447100000.0,4603200000.0,6845700000.0,11448900000.0,11448900000.0,2024-06-30 00:00:00
