Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
57017222.0,57017222.0,251950000.0,2130020000.0,2278840000.0,2681100000.0,929940000.0,2278840000.0,1821030000.0,2372110000.0,2382250000.0,2481900000.0,109790000.0,2372110000.0,18120000.0,1106900000.0,1133250000.0,103190000.0,103190000.0,3333490000.0,1684190000.0,16300000.0,1620290000.0,1610150000.0,10140000.0,47600000.0,1649300000.0,4820000.0,509730000.0,210880000.0,298850000.0,38840000.0,892840000.0,279680000.0,613160000.0,5815390000.0,3236150000.0,6910000.0,136410000.0,132280000.0,93270000.0,56000000.0,37270000.0,2832040000.0,-1169590000.0,4001630000.0,452740000.0,2617850000.0,305860000.0,625180000.0,0.0,2579240000.0,18920000.0,442740000.0,298870000.0,1473590000.0,928210000.0,69650000.0,475730000.0,9330000.0,247880000.0,-31480000.0,279360000.0,87910000.0,30870000.0,57040000.0,57040000.0,2023-12-31
