Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Extraordinary,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.4,54245000.0,0.0,0.0,35248000.0,20295000.0,70949000.0,54245000.0,33950000.0,-2685000.0,2685000.0,35248000.0,35248000.0,175564000.0,,,,,35248000.0,35248000.0,0.0,35248000.0,0.0,35247000.0,,,35247000.0,-3982000.0,31265000.0,2722000.0,0.0,-2685000.0,2685000.0,31228000.0,104615000.0,74201000.0,20295000.0,20295000.0,135843000.0,70949000.0,206792000.0,206792000.0,2024-03-31
0.0,0.3,20807000.0,0.0,0.0,15428000.0,6861000.0,66402000.0,20807000.0,13946000.0,-1379000.0,1379000.0,15428000.0,15428000.0,135565000.0,28570370.0,28570370.0,0.54,0.54,15428000.0,15428000.0,0.0,15428000.0,0.0,15428000.0,,0.0,15428000.0,-2862000.0,12567000.0,2635000.0,0.0,-1379000.0,1379000.0,11310000.0,69163000.0,49542000.0,6861000.0,6861000.0,80473000.0,66402000.0,146875000.0,146875000.0,2023-12-31
0.0,0.260021,25472000.0,0.0,0.0,12701000.0,6850000.0,109045000.0,25472000.0,18622000.0,-1458000.0,1458000.0,12701000.0,12701000.0,191312000.0,28865909.0,28865909.0,0.44,0.44,12701000.0,12701000.0,0.0,12701000.0,0.0,12701000.0,,,12701000.0,4463000.0,17164000.0,3557000.0,0.0,-1458000.0,1458000.0,15064000.0,82267000.0,64625000.0,6850000.0,6850000.0,97331000.0,109045000.0,206376000.0,206376000.0,2023-09-30
0.0,0.261307,24063000.0,0.0,0.0,9326000.0,6795000.0,214612000.0,24063000.0,17268000.0,-4643000.0,4643000.0,9326000.0,9326000.0,282700000.0,29143750.0,29143750.0,0.32,0.32,9326000.0,9326000.0,0.0,9326000.0,0.0,9326000.0,0.0,,9326000.0,3299000.0,12625000.0,45000.0,0.0,-4643000.0,4643000.0,17222000.0,68088000.0,50069000.0,6795000.0,6795000.0,85310000.0,214612000.0,299922000.0,299922000.0,2023-06-30
-2676405.45809,0.288499,-54009000.0,-9277000.0,-9277000.0,-51464000.0,7193000.0,49789000.0,-63286000.0,-70479000.0,-1899000.0,1854000.0,-44863405.45809,-51464000.0,105842000.0,,,,,-51464000.0,-51464000.0,0.0,-51464000.0,,-51464000.0,,,-51464000.0,-20868000.0,-72333000.0,-12469000.0,-9277000.0,-1899000.0,1854000.0,-60262000.0,56053000.0,45111000.0,7193000.0,7193000.0,-4209000.0,49789000.0,45580000.0,45580000.0,2023-03-31
,,,,,,,,,,,,,,,29061538.0,29061538.0,0.52,0.52,,,,,0.0,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.237021,49598000.0,0.0,0.0,28982000.0,10155000.0,132853000.0,49598000.0,39443000.0,-1459000.0,1459000.0,28982000.0,28982000.0,216143000.0,28695050.0,28695050.0,1.01,1.01,28982000.0,28982000.0,0.0,28982000.0,0.0,28982000.0,,,28982000.0,9003000.0,37984000.0,12182000.0,0.0,-1459000.0,1459000.0,27260000.0,83290000.0,63541000.0,10155000.0,10155000.0,110550000.0,132853000.0,243403000.0,243403000.0,2024-06-30 00:00:00
