Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.254199,690710000.0,440970000.0,90460000.0,4070660000.0,690710000.0,600250000.0,-8980000.0,8980000.0,440970000.0,440970000.0,5168580000.0,,,,,440970000.0,440970000.0,0.0,440970000.0,440970000.0,440970000.0,150300000.0,591270000.0,53620000.0,-8980000.0,8980000.0,546630000.0,1097920000.0,672710000.0,90460000.0,90460000.0,1644550000.0,4070660000.0,5715210000.0,5715210000.0,2024-03-31
0.0,0.255813,621660000.0,391450000.0,89700000.0,3838180000.0,621660000.0,531960000.0,-5950000.0,5950000.0,391450000.0,391450000.0,4924160000.0,15113900.0,15113900.0,25.9,25.9,391450000.0,391450000.0,0.0,391450000.0,391450000.0,391450000.0,134560000.0,526010000.0,42800000.0,-5950000.0,5950000.0,489160000.0,1085980000.0,653030000.0,89700000.0,89700000.0,1575140000.0,3838180000.0,5413320000.0,5413320000.0,2023-12-31
0.0,0.252929,698580000.0,450880000.0,89480000.0,4180550000.0,698580000.0,609100000.0,-5570000.0,5570000.0,450880000.0,450880000.0,5273190000.0,15109920.0,15109920.0,29.84,29.84,450880000.0,450880000.0,0.0,450880000.0,450880000.0,450880000.0,152650000.0,603530000.0,38180000.0,-5570000.0,5570000.0,570920000.0,1092640000.0,672280000.0,89480000.0,89480000.0,1663560000.0,4180550000.0,5844110000.0,5844110000.0,2023-09-30
0.0,0.256643,608990000.0,378250000.0,94110000.0,3778700000.0,608990000.0,514880000.0,-6040000.0,6040000.0,378250000.0,378250000.0,4826710000.0,15111866.0,15111866.0,25.03,25.03,378250000.0,378250000.0,0.0,378250000.0,378250000.0,378250000.0,130590000.0,508840000.0,22490000.0,-6040000.0,6040000.0,492390000.0,1048010000.0,630630000.0,94110000.0,94110000.0,1540400000.0,3778700000.0,5319100000.0,5319100000.0,2023-06-30
0.0,0.253087,788820000.0,508140000.0,103650000.0,5486240000.0,788820000.0,685170000.0,33330000.0,4850000.0,508140000.0,508140000.0,5604070000.0,,,,,508140000.0,508140000.0,0.0,508140000.0,508140000.0,508140000.0,172180000.0,680320000.0,-31120000.0,33330000.0,4850000.0,673650000.0,117830000.0,-82250000.0,103650000.0,92590000.0,791480000.0,5486240000.0,6277720000.0,6277720000.0,2023-03-31
,,,,,,,,,,,,,15111210.0,15111210.0,33.54,33.54,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.264731,552330000.0,340540000.0,80760000.0,3504100000.0,552330000.0,471570000.0,-8420000.0,8420000.0,340540000.0,340540000.0,4517190000.0,15114958.0,15114958.0,22.53,22.53,340540000.0,340540000.0,0.0,340540000.0,340540000.0,340540000.0,122610000.0,463150000.0,64090000.0,-8420000.0,8420000.0,407480000.0,1013090000.0,601090000.0,80760000.0,80760000.0,1420570000.0,3504100000.0,4924670000.0,4924670000.0,2024-06-30 00:00:00
