Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Accounts Payable,Total Assets,Total Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
64509422.0,64509422.0,907770000.0,934170000.0,1103890000.0,2031840000.0,431320000.0,1103890000.0,6480000.0,1104150000.0,1355930000.0,1104150000.0,1104150000.0,890830000.0,7880000.0,135230000.0,135230000.0,1551740000.0,359670000.0,41520000.0,61110000.0,257040000.0,5260000.0,251780000.0,1192070000.0,47520000.0,677130000.0,1220000.0,675910000.0,4570000.0,460000.0,462390000.0,81200000.0,381190000.0,2655890000.0,1032500000.0,34560000.0,300000.0,300000.0,260000.0,260000.0,968630000.0,-515170000.0,1483800000.0,59550000.0,100820000.0,1075260000.0,207030000.0,41140000.0,0.0,1623390000.0,19410000.0,208480000.0,735440000.0,145490000.0,117990000.0,471960000.0,3480000.0,635480000.0,-10610000.0,646090000.0,21100000.0,1180000.0,19920000.0,0.0,19920000.0,2023-06-30
