Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.099099,88200000.0,0.0,0.0,60000000.0,14800000.0,343500000.0,88200000.0,73400000.0,-6800000.0,6800000.0,60000000.0,60000000.0,457900000.0,,,,,60000000.0,60000000.0,0.0,60000000.0,0.0,60000000.0,0.0,60000000.0,6600000.0,66600000.0,9300000.0,0.0,-6800000.0,6800000.0,30800000.0,114400000.0,65000000.0,14800000.0,14800000.0,145200000.0,343500000.0,488700000.0,488700000.0,2024-03-31
3112648.221344,0.019763,61300000.0,157500000.0,157500000.0,198400000.0,6700000.0,207100000.0,218800000.0,212100000.0,-9700000.0,9700000.0,44012648.221344,198400000.0,239700000.0,27865169.0,27403315.0,7.12,7.24,198400000.0,198400000.0,0.0,198400000.0,0.0,198400000.0,0.0,198400000.0,4000000.0,202400000.0,10100000.0,157500000.0,-9700000.0,9700000.0,30800000.0,32600000.0,56900000.0,6700000.0,6700000.0,63400000.0,207100000.0,270500000.0,270500000.0,2023-12-31
0.0,0.052854,62900000.0,0.0,0.0,44800000.0,5700000.0,140500000.0,62900000.0,57200000.0,-9900000.0,9900000.0,44800000.0,44800000.0,174700000.0,27826087.0,27484663.0,1.61,1.63,44800000.0,44800000.0,0.0,44800000.0,0.0,44800000.0,0.0,44800000.0,2500000.0,47300000.0,10600000.0,0.0,-9900000.0,9900000.0,35200000.0,34200000.0,50800000.0,5700000.0,5700000.0,69400000.0,140500000.0,209900000.0,209900000.0,2023-09-30
0.0,0.119438,60400000.0,0.0,0.0,37600000.0,7400000.0,115700000.0,60400000.0,53000000.0,-10300000.0,10300000.0,37600000.0,37600000.0,151100000.0,27445255.0,26111111.0,1.37,1.44,37600000.0,37600000.0,0.0,37600000.0,0.0,37600000.0,0.0,37600000.0,5100000.0,42700000.0,8900000.0,0.0,-10300000.0,10300000.0,21700000.0,35400000.0,30500000.0,7400000.0,7400000.0,57100000.0,115700000.0,172800000.0,172800000.0,2023-06-30
-2684221.85186,0.150377,59651000.0,-17850000.0,-17850000.0,40273000.0,5983000.0,-92980000.0,41801000.0,35818000.0,-1563000.0,-11583000.0,55438778.14814,40273000.0,217852000.0,,,,,40273000.0,40273000.0,0.0,40273000.0,0.0,40273000.0,0.0,40273000.0,7128000.0,47401000.0,2750000.0,-17850000.0,-1563000.0,-11583000.0,34071000.0,310832000.0,-21548000.0,5983000.0,5315000.0,344903000.0,-92980000.0,251923000.0,251923000.0,2023-03-31
,,,,,,,,,,,,,,,27248322.0,25859873.0,1.49,1.57,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.095097,84300000.0,0.0,0.0,60900000.0,10000000.0,223900000.0,84300000.0,74300000.0,-7000000.0,7000000.0,60900000.0,60900000.0,288700000.0,170747664.0,165339367.0,0.356667,0.368333,60900000.0,60900000.0,0.0,60900000.0,0.0,60900000.0,0.0,60900000.0,6400000.0,67300000.0,4900000.0,0.0,-7000000.0,7000000.0,27000000.0,64800000.0,57800000.0,10000000.0,10000000.0,91800000.0,223900000.0,315700000.0,315700000.0,2024-06-30 00:00:00
