Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investmentsin Associatesat Cost,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Inventory,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date
117670066.0,117670066.0,18982200000.0,20840200000.0,27842400000.0,52115400000.0,-1958400000.0,27842400000.0,591300000.0,31866500000.0,47505300000.0,33570300000.0,1703800000.0,31866500000.0,31278000000.0,588500000.0,588500000.0,42930100000.0,22559700000.0,912300000.0,2651000000.0,16118800000.0,480000000.0,15638800000.0,165200000.0,20370400000.0,2767700000.0,4721400000.0,111300000.0,4610100000.0,44200000.0,5559600000.0,,5559600000.0,76500400000.0,58088400000.0,1675900000.0,841200000.0,841200000.0,107700000.0,107700000.0,1153100000.0,4024100000.0,3299600000.0,724500000.0,50136400000.0,50136400000.0,3832200000.0,46304200000.0,18412000000.0,1266100000.0,9912400000.0,29800000.0,58800000.0,443100000.0,6701800000.0,5435100000.0,1266700000.0,2024-03-31
117670066.0,117670066.0,15787300000.0,20204400000.0,28338900000.0,48857600000.0,2527300000.0,28338900000.0,452600000.0,29105800000.0,45294000000.0,30703400000.0,1597600000.0,29105800000.0,28517300000.0,588500000.0,588500000.0,39058700000.0,22031100000.0,913500000.0,1750000000.0,16545100000.0,356900000.0,16188200000.0,204400000.0,17027600000.0,2698500000.0,3659300000.0,95700000.0,3563600000.0,59800000.0,5445000000.0,500000.0,5444500000.0,69762100000.0,50207200000.0,1380600000.0,642600000.0,642600000.0,129800000.0,129800000.0,1154300000.0,766900000.0,43700000.0,723200000.0,45983000000.0,45983000000.0,12667500000.0,33315500000.0,19554900000.0,1574400000.0,8241200000.0,26500000.0,134000000.0,1480000000.0,8098800000.0,4134300000.0,3964500000.0,2023-09-30
117670066.0,117670066.0,17033700000.0,18797300000.0,27262100000.0,46501700000.0,2846100000.0,27262100000.0,334200000.0,28038600000.0,43327900000.0,28408800000.0,370200000.0,28038600000.0,27450100000.0,588500000.0,588500000.0,36999500000.0,20594000000.0,915200000.0,1326600000.0,15528300000.0,239000000.0,15289300000.0,193500000.0,16405500000.0,2802400000.0,3269000000.0,95200000.0,3173800000.0,58600000.0,5860100000.0,0.0,5860100000.0,65408300000.0,46156700000.0,771100000.0,910100000.0,910100000.0,130000000.0,130000000.0,1155200000.0,776500000.0,53300000.0,723200000.0,42240600000.0,42240600000.0,8902100000.0,33338500000.0,19251600000.0,1353900000.0,8416000000.0,33300000.0,65200000.0,654200000.0,8729000000.0,7299600000.0,1429400000.0,2023-03-31
