Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.272444,-10282000.0,0.0,0.0,-69177000.0,67988000.0,227908000.0,-10282000.0,-78270000.0,-16810000.0,16810000.0,-69177000.0,-69177000.0,579195000.0,,,,,-69177000.0,-69177000.0,0.0,-69177000.0,,-69177000.0,0.0,-69177000.0,-25904000.0,-95080000.0,4568000.0,0.0,-16810000.0,16810000.0,-82838000.0,351287000.0,162161000.0,67988000.0,67988000.0,268449000.0,227908000.0,496357000.0,496357000.0,2024-03-31
0.0,0.3,34844000.0,0.0,0.0,-29384000.0,50792000.0,253728000.0,34844000.0,-15948000.0,-11387000.0,11387000.0,-29384000.0,-29384000.0,486775000.0,25775439.0,25775439.0,-1.14,-1.14,-29384000.0,-29384000.0,0.0,-29384000.0,,-29384000.0,0.0,-29384000.0,2048000.0,-27335000.0,1514000.0,0.0,-11387000.0,11387000.0,-17461000.0,233047000.0,104678000.0,50792000.0,50792000.0,215586000.0,253728000.0,469314000.0,469314000.0,2023-12-31
0.0,0.3,48236000.0,0.0,0.0,-16540000.0,47992000.0,248500000.0,48236000.0,244000.0,-11361000.0,11361000.0,-16540000.0,-16540000.0,456448000.0,25843750.0,25843750.0,-0.64,-0.64,-16540000.0,-16540000.0,0.0,-16540000.0,0.0,-16540000.0,0.0,-16540000.0,5423000.0,-11117000.0,3960000.0,0.0,-11361000.0,11361000.0,-3716000.0,207948000.0,100127000.0,47992000.0,47992000.0,204232000.0,248500000.0,452732000.0,452732000.0,2023-09-30
0.0,0.3,14307000.0,0.0,0.0,-28378000.0,34079000.0,236865000.0,14307000.0,-19772000.0,-8325000.0,8325000.0,-28378000.0,-28378000.0,407773000.0,25113274.0,25113274.0,-1.13,-1.13,-28378000.0,-28378000.0,0.0,-28378000.0,,-28378000.0,,-28378000.0,281000.0,-28097000.0,1519000.0,0.0,-8325000.0,8325000.0,-21291000.0,170908000.0,90868000.0,34079000.0,34079000.0,149617000.0,236865000.0,386482000.0,386482000.0,2023-06-30
798357.025114,0.148421,9793000.0,5379000.0,5379000.0,-26348000.0,38759000.0,222453000.0,15172000.0,-23587000.0,691000.0,7352000.0,-30928642.974886,-26348000.0,388984000.0,,,,,-26348000.0,-26348000.0,0.0,-26348000.0,0.0,-26348000.0,0.0,-26348000.0,-4592000.0,-30939000.0,-18886000.0,5379000.0,691000.0,7352000.0,-20495000.0,166531000.0,-254749000.0,38759000.0,23640000.0,146036000.0,222453000.0,368489000.0,368489000.0,2023-03-31
,,,,,,,,,,,,,,,25198438.0,25198438.0,-1.28,-1.28,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.3,-12409000.0,0.0,0.0,-127239000.0,80235000.0,263410000.0,-12409000.0,-92644000.0,-28980000.0,28980000.0,-127239000.0,-127239000.0,655830000.0,26508125.0,26508125.0,-4.8,-4.8,-127239000.0,-127239000.0,0.0,-127239000.0,,-127239000.0,,-127239000.0,5614000.0,-121624000.0,179000.0,0.0,-28980000.0,28980000.0,-92824000.0,392420000.0,149720000.0,80235000.0,80235000.0,299596000.0,263410000.0,563006000.0,563006000.0,2024-06-30 00:00:00
