Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Tradeand Other Payables Non Current,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Other Investments,Investmentin Financial Assets,Long Term Equity Investment,Investmentsin Joint Venturesat Cost,Investmentsin Associatesat Cost,Goodwill And Other Intangible Assets,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Prepaid Assets,Inventory,Other Receivables,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
10320000.0,10320000.0,226454000.0,235254000.0,391077000.0,703235000.0,68069000.0,391077000.0,467981000.0,524992000.0,566790000.0,98809000.0,467981000.0,,,103200000.0,103200000.0,859678000.0,110298000.0,52927000.0,,360000.0,57011000.0,57011000.0,749380000.0,127787000.0,,178243000.0,178243000.0,,51727000.0,391623000.0,,,,391623000.0,1426468000.0,609018000.0,6595000.0,,,,,,,,76904000.0,390662000.0,390662000.0,279571000.0,111091000.0,817449000.0,200192000.0,,81000.0,128187000.0,479539000.0,9450000.0,650000.0,8800000.0,,2023-09-30
10320000.0,10320000.0,278360000.0,291039000.0,361851000.0,736270000.0,142222000.0,361851000.0,445231000.0,480679000.0,541116000.0,95885000.0,445231000.0,157266000.0,180774000.0,103200000.0,103200000.0,604088000.0,89129000.0,5726000.0,47195000.0,760000.0,35448000.0,35448000.0,514959000.0,41016000.0,32823000.0,255591000.0,255591000.0,11587000.0,48164000.0,214958000.0,14918000.0,10000.0,29840000.0,170190000.0,1145204000.0,488022000.0,6303000.0,23131000.0,0.0,7249000.0,0.0,28257000.0,25194000.0,3063000.0,83380000.0,339702000.0,339702000.0,235674000.0,104028000.0,657181000.0,130552000.0,167372000.0,81000.0,715000.0,343657000.0,14804000.0,2125000.0,12679000.0,12679000.0,2023-03-31
10320000.0,10320000.0,360152000.0,381196000.0,419108000.0,872388000.0,271783000.0,419108000.0,491192000.0,608773000.0,594890000.0,103698000.0,491192000.0,,,103200000.0,103200000.0,633525000.0,170710000.0,53129000.0,,0.0,117581000.0,117581000.0,462815000.0,69873000.0,,263615000.0,263615000.0,,46947000.0,82380000.0,,,,82380000.0,1228415000.0,493815000.0,10894000.0,,1490000.0,,,,,,72084000.0,336184000.0,336184000.0,240064000.0,96120000.0,734598000.0,89714000.0,,81000.0,185114000.0,388102000.0,71587000.0,50543000.0,21044000.0,,2024-03-31 00:00:00
