Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.229737,708690000.0,0.0,0.0,290282000.0,188513000.0,2227684000.0,708690000.0,520177000.0,-143315000.0,143315000.0,290282000.0,290282000.0,3418838000.0,,,,,290282000.0,290282000.0,0.0,290282000.0,0.0,290283000.0,290283000.0,86579000.0,376862000.0,5128000.0,0.0,-143315000.0,143315000.0,515050000.0,1191154000.0,705672000.0,188513000.0,188513000.0,1706204000.0,2227684000.0,3933888000.0,3933888000.0,2024-03-31
0.0,0.310406,612769000.0,0.0,0.0,192357000.0,182160000.0,2121610000.0,612769000.0,430609000.0,-148572000.0,148572000.0,192357000.0,192357000.0,3205510000.0,9001263.0,9001263.0,21.37,21.37,192357000.0,192357000.0,0.0,192357000.0,-2135000.0,194491000.0,194491000.0,87546000.0,282037000.0,67199000.0,0.0,-148572000.0,148572000.0,363410000.0,1083900000.0,602359000.0,182160000.0,182160000.0,1447310000.0,2121610000.0,3568920000.0,3568920000.0,2023-12-31
0.0,0.199309,679152000.0,0.0,0.0,293259000.0,182284000.0,2352953000.0,679152000.0,496868000.0,-131044000.0,131044000.0,293259000.0,293259000.0,3518211000.0,9110252.0,9110252.0,32.19,32.19,293259000.0,293259000.0,0.0,293259000.0,346000.0,292912000.0,292912000.0,72912000.0,365824000.0,27657000.0,0.0,-131044000.0,131044000.0,469211000.0,1165258000.0,690865000.0,182284000.0,182284000.0,1634469000.0,2352953000.0,3987422000.0,3987422000.0,2023-09-30
0.0,0.265075,619376000.0,0.0,0.0,237773000.0,162699000.0,2135657000.0,619376000.0,456677000.0,-135579000.0,135579000.0,237773000.0,237773000.0,3186602000.0,9077600.0,9077600.0,26.193377,26.193377,237773000.0,237773000.0,0.0,237773000.0,1789000.0,235983000.0,235983000.0,85115000.0,321098000.0,5715000.0,0.0,-135579000.0,135579000.0,450963000.0,1050945000.0,606186000.0,162699000.0,162699000.0,1501908000.0,2135657000.0,3637565000.0,3637565000.0,2023-06-30
1435162.46508,0.323964,610730000.0,4430000.0,4430000.0,243092000.0,167765000.0,3892045000.0,615160000.0,447395000.0,-118800000.0,90149000.0,240097162.46508,243092000.0,3351652000.0,,,,,243092000.0,243092000.0,0.0,243092000.0,1581000.0,241511000.0,241511000.0,115735000.0,357246000.0,-69892000.0,4430000.0,-118800000.0,90149000.0,482174000.0,-540393000.0,-1647488000.0,167765000.0,160203000.0,-58219000.0,3892045000.0,3833826000.0,3833826000.0,2023-03-31
,,,,,,,,,,,,,,,9175319.0,9175319.0,26.66,26.66,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.232187,730491000.0,0.0,0.0,317210000.0,186956000.0,2268411000.0,730491000.0,543535000.0,-130402000.0,130402000.0,317210000.0,317210000.0,3458900000.0,9078671.0,9078671.0,25.93,25.93,317210000.0,317210000.0,0.0,317210000.0,0.0,317209000.0,317209000.0,95924000.0,413133000.0,16286000.0,0.0,-130402000.0,130402000.0,527249000.0,1190489000.0,663030000.0,186956000.0,186956000.0,1717738000.0,2268411000.0,3986149000.0,3986149000.0,2024-06-30 00:00:00
