Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Tradeand Other Payables Non Current,Non Current Deferred Taxes Liabilities,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Dividends Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
940000000.0,940000000.0,91032000.0,724866000.0,2880323000.0,3606294000.0,1682579000.0,2880323000.0,2881428000.0,2881428000.0,2881428000.0,2881428000.0,1941428000.0,,,940000000.0,940000000.0,1165211000.0,99965000.0,,,17160000.0,49767000.0,33038000.0,1065246000.0,41270000.0,724866000.0,724866000.0,36309000.0,241439000.0,,,241439000.0,4046639000.0,1298814000.0,2056000.0,5190000.0,94059000.0,94059000.0,473344000.0,1105000.0,,723060000.0,,723060000.0,0.0,723060000.0,,,,,2747825000.0,104399000.0,,41200000.0,210815000.0,,,,,42778000.0,,1032984000.0,1315649000.0,681815000.0,633834000.0,,,2024-03-31
940000000.0,940000000.0,799182000.0,800895000.0,2700246000.0,3502601000.0,667666000.0,2700246000.0,2701706000.0,2701706000.0,2701706000.0,2701706000.0,1761706000.0,,,940000000.0,940000000.0,1335220000.0,93722000.0,,,16363000.0,48355000.0,29004000.0,1241498000.0,118349000.0,800895000.0,800895000.0,30599000.0,269971000.0,,,269971000.0,4036926000.0,2127762000.0,7514000.0,5175000.0,913613000.0,913613000.0,473345000.0,1460000.0,,726655000.0,,726655000.0,139000.0,726516000.0,,,,,1909164000.0,64466000.0,,38476000.0,201544000.0,,,,,51737000.0,,939055000.0,613886000.0,612173000.0,1713000.0,,,2023-09-30
940000000.0,940000000.0,824234000.0,831815000.0,2558383000.0,3391962000.0,685277000.0,2558383000.0,2560147000.0,2560147000.0,2560147000.0,2560147000.0,1620147000.0,793627000.0,243802000.0,940000000.0,940000000.0,1218158000.0,86562000.0,1276000.0,26924000.0,14138000.0,44224000.0,26924000.0,1131596000.0,3537000.0,831815000.0,831815000.0,26191000.0,215083000.0,9398000.0,1216000.0,204469000.0,3778305000.0,1961434000.0,17614000.0,22589000.0,731965000.0,731965000.0,473344000.0,1764000.0,1764000.0,688088000.0,-579982000.0,1268070000.0,255858000.0,60170000.0,605799000.0,343315000.0,2928000.0,0.0,1816873000.0,377000.0,1216000.0,99133000.0,212003000.0,48258000.0,60242000.0,41303000.0,62200000.0,41075000.0,248000.0,755071000.0,707750000.0,700169000.0,7581000.0,5314000.0,2267000.0,2023-03-31
