Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date,Other Special Charges
0.0,0.229465,1418100000.0,0.0,0.0,926100000.0,196600000.0,3148800000.0,1418100000.0,1221500000.0,-18700000.0,18700000.0,926100000.0,926100000.0,5820800000.0,,,,,926100000.0,926100000.0,0.0,926100000.0,-700000.0,926800000.0,926800000.0,276000000.0,1202800000.0,172900000.0,0.0,-18700000.0,18700000.0,1053400000.0,2672000000.0,1614400000.0,196600000.0,196600000.0,3725400000.0,3148800000.0,6874200000.0,6874200000.0,2024-03-31,
-866492.360487,0.247569,1422700000.0,-3500000.0,-3500000.0,921600000.0,176100000.0,2901800000.0,1419200000.0,1243100000.0,-19200000.0,19200000.0,924233507.639513,921600000.0,5452700000.0,110769231.0,110769231.0,8.32,8.32,921600000.0,921600000.0,0.0,921600000.0,700000.0,920900000.0,920900000.0,303000000.0,1223900000.0,138300000.0,-3500000.0,-19200000.0,19200000.0,1102000000.0,2550900000.0,1637200000.0,176100000.0,176100000.0,3652900000.0,2901800000.0,6554700000.0,6554700000.0,2023-12-31,
0.0,0.244387,1541300000.0,,,1018900000.0,169200000.0,2989800000.0,1541300000.0,1372100000.0,-18100000.0,18100000.0,1018900000.0,1018900000.0,5468000000.0,110750000.0,110750000.0,9.2,9.2,1018900000.0,1018900000.0,0.0,1018900000.0,-4200000.0,1023100000.0,1023100000.0,330900000.0,1354000000.0,225900000.0,,-18100000.0,18100000.0,1145100000.0,2478200000.0,1587900000.0,169200000.0,169200000.0,3623300000.0,2989800000.0,6613100000.0,6613100000.0,2023-09-30,
0.0,0.256314,1491200000.0,,,969900000.0,166900000.0,3026100000.0,1491200000.0,1324300000.0,-21600000.0,21600000.0,969900000.0,969900000.0,5498400000.0,110719178.0,110719178.0,8.76,8.76,969900000.0,969900000.0,0.0,969900000.0,1100000.0,968800000.0,968800000.0,333900000.0,1302700000.0,146000000.0,,-21600000.0,21600000.0,1185100000.0,2472300000.0,1509400000.0,166900000.0,166900000.0,3657400000.0,3026100000.0,6683500000.0,6683500000.0,2023-06-30,
0.0,0.25882,1500223000.0,,,992241000.0,152956000.0,3497848000.0,1500223000.0,1347267000.0,77294000.0,18408000.0,992241000.0,992241000.0,5399947000.0,,,,,992241000.0,992241000.0,0.0,992241000.0,7317000.0,984924000.0,984924000.0,343935000.0,1328859000.0,-154266000.0,,77294000.0,18408000.0,1248077000.0,1902099000.0,-370131000.0,152956000.0,119960000.0,3150176000.0,3497848000.0,6648024000.0,6648024000.0,2023-03-31,
,,,,,,,,,,,,,,,110759669.0,110759669.0,7.24,7.24,,,,,,,,,,,,,,,,,,,,,,,2022-12-31,
0.0,0.255482,1493100000.0,0.0,0.0,931800000.0,214400000.0,3203700000.0,1493100000.0,1278700000.0,-24600000.0,24600000.0,931800000.0,931800000.0,5914400000.0,110665083.0,110665083.0,8.42,8.42,931800000.0,931800000.0,0.0,931800000.0,-1900000.0,933700000.0,933700000.0,320400000.0,1254100000.0,157700000.0,0.0,-24600000.0,24600000.0,1117000000.0,2710700000.0,1624200000.0,214400000.0,214400000.0,3827700000.0,3203700000.0,7031400000.0,7031400000.0,2024-06-30 00:00:00,
