Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Write Off,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-1608800.0,0.4,-42397000.0,-4022000.0,-4022000.0,56880000.0,23912000.0,352248000.0,-46419000.0,-70331000.0,59293200.0,56880000.0,480097000.0,,,,,56880000.0,56880000.0,0.0,56880000.0,56880000.0,56880000.0,-15865000.0,41015000.0,115368000.0,-8338000.0,8338000.0,-70331000.0,127849000.0,103937000.0,23912000.0,23912000.0,57518000.0,352248000.0,409766000.0,409766000.0,2024-03-31
-1525607.706311,0.134557,-6185000.0,-11338000.0,-11338000.0,28525000.0,29868000.0,327613000.0,-17523000.0,-47391000.0,38337392.293689,28525000.0,444700000.0,118854167.0,118854167.0,0.24,0.24,28525000.0,28525000.0,0.0,28525000.0,28525000.0,28525000.0,4435000.0,32960000.0,91689000.0,-12191000.0,12191000.0,-47391000.0,117087000.0,87219000.0,29868000.0,29868000.0,69696000.0,327613000.0,397309000.0,397309000.0,2023-12-31
-2642100.0,0.3,60572000.0,-8807000.0,-8807000.0,13644000.0,19861000.0,288947000.0,51765000.0,31904000.0,19808900.0,13644000.0,394631000.0,113700000.0,113700000.0,0.12,0.12,13644000.0,13644000.0,0.0,13644000.0,13644000.0,13644000.0,11887000.0,25531000.0,2434000.0,-9309000.0,9309000.0,31904000.0,105684000.0,85823000.0,19861000.0,19861000.0,137588000.0,288947000.0,426535000.0,426535000.0,2023-09-30
-1532928.217317,0.281426,44566000.0,-5447000.0,-5447000.0,10581000.0,18962000.0,265261000.0,39119000.0,20157000.0,14495071.782683,10581000.0,353718000.0,117566667.0,117566667.0,0.09,0.09,10581000.0,10581000.0,0.0,10581000.0,10581000.0,10581000.0,4144000.0,14725000.0,15000.0,-11223000.0,11223000.0,20157000.0,88457000.0,69495000.0,18962000.0,18962000.0,108614000.0,265261000.0,373875000.0,373875000.0,2023-06-30
-275700.0,0.3,68218000.0,-919000.0,-919000.0,4816000.0,21050000.0,165930000.0,67299000.0,46249000.0,5459300.0,4816000.0,284533000.0,,,,,4816000.0,4816000.0,0.0,4816000.0,4816000.0,4816000.0,4184000.0,9000000.0,615000.0,-4961000.0,4961000.0,26538000.0,118603000.0,-175456000.0,21050000.0,-124000.0,145141000.0,165930000.0,311071000.0,311071000.0,2023-03-31
,,,,,,,,,,,,,116214716.0,116214716.0,0.01,0.01,,,,,,,,,,,,,,,,,,,,,2022-12-31
-3167351.61744,0.350914,55913000.0,-9026000.0,-9026000.0,11999000.0,23070000.0,389821000.0,46887000.0,23817000.0,17857648.38256,11999000.0,495963000.0,119990000.0,119990000.0,0.1,0.1,11999000.0,11999000.0,0.0,11999000.0,11999000.0,11999000.0,6487000.0,18486000.0,3695000.0,-10477000.0,10477000.0,23817000.0,106142000.0,83072000.0,23070000.0,23070000.0,129959000.0,389821000.0,519780000.0,519780000.0,2024-06-30 00:00:00
