Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Fixed Assets Revaluation Reserve,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
163464735.0,163464735.0,222837000.0,237464000.0,2300540000.0,3354503000.0,-657066000.0,2300540000.0,3117039000.0,3354503000.0,3117039000.0,3117039000.0,2790110000.0,,,,326929000.0,326929000.0,3034985000.0,1745721000.0,389721000.0,,50482000.0,1058863000.0,237464000.0,237464000.0,9191000.0,1289264000.0,1092113000.0,,,,173768000.0,23383000.0,,23383000.0,6152024000.0,5519826000.0,37000.0,,47252000.0,47252000.0,816499000.0,,,4645214000.0,,4645214000.0,40094000.0,4605120000.0,,,,,632198000.0,172851000.0,,,234974000.0,,,128344000.0,,80254000.0,15775000.0,1148000.0,14627000.0,,2024-03-31
163464735.0,163464735.0,947562000.0,957236000.0,2274567000.0,4048323000.0,-1055213000.0,2274567000.0,3091087000.0,3580532000.0,3091087000.0,3091087000.0,,,,,326929000.0,326929000.0,3511489000.0,1995586000.0,389720000.0,,50482000.0,1056879000.0,489445000.0,489445000.0,9060000.0,1515903000.0,866103000.0,,467791000.0,467791000.0,152291000.0,29718000.0,,29718000.0,6602576000.0,6141886000.0,1000.0,,48147000.0,48147000.0,816520000.0,,,5268387000.0,,5268387000.0,186129000.0,5082258000.0,,,,,460690000.0,166073000.0,,,6252000.0,,,172450000.0,,105093000.0,10822000.0,1148000.0,9674000.0,,2023-09-30
163464735.0,163464735.0,1215682000.0,1228672000.0,2351637000.0,4396837000.0,-970123000.0,2351637000.0,3168165000.0,3699132000.0,3168165000.0,3168165000.0,,43655000.0,-5175434000.0,4966552000.0,326929000.0,326929000.0,3447940000.0,2024136000.0,385468000.0,9060000.0,50482000.0,1048159000.0,530967000.0,530967000.0,9060000.0,1423804000.0,409110000.0,71000.0,697705000.0,697705000.0,61229000.0,176121000.0,146106000.0,30015000.0,6616105000.0,6162425000.0,37000.0,49252000.0,,,816528000.0,11419000.0,805109000.0,5288913000.0,-2087243000.0,7376156000.0,146369000.0,5142543000.0,586985000.0,6179752000.0,463050000.0,0.0,453681000.0,166127000.0,808000.0,70195000.0,7197000.0,676000.0,6521000.0,94665000.0,32678000.0,101486000.0,146652000.0,133662000.0,12990000.0,12990000.0,2023-03-31
