Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Current Deferred Assets,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
31004000.0,31004000.0,3204028000.0,4010312000.0,5914319000.0,9809885000.0,2053470000.0,5914319000.0,123676000.0,5923249000.0,8961950000.0,5923249000.0,5923249000.0,5861241000.0,,,62008000.0,62008000.0,6233599000.0,4114548000.0,429125000.0,,444026000.0,3148082000.0,109381000.0,3038701000.0,93315000.0,2119051000.0,393343000.0,862230000.0,14295000.0,847935000.0,112257000.0,746244000.0,,,0.0,746244000.0,12156848000.0,7984327000.0,73298000.0,,,10606000.0,143219000.0,143219000.0,8930000.0,,7735439000.0,,7735439000.0,646877000.0,7088562000.0,,,,,4172521000.0,415200000.0,20080000.0,,,,1638546000.0,,,,,17938000.0,33094000.0,1196417000.0,,,851246000.0,168638000.0,682608000.0,,2024-03-31
31004000.0,31004000.0,3492090000.0,4211775000.0,5547497000.0,9739888000.0,1832810000.0,5547497000.0,29159000.0,5557272000.0,8748175000.0,5557272000.0,5557272000.0,5495264000.0,,,62008000.0,62008000.0,5714975000.0,3666351000.0,17656000.0,,347635000.0,3211819000.0,20916000.0,3190903000.0,89241000.0,2048624000.0,280380000.0,999956000.0,8243000.0,991713000.0,116182000.0,650454000.0,,,43553000.0,606901000.0,11272247000.0,7390813000.0,92513000.0,,,0.0,110099000.0,110099000.0,9775000.0,,7164608000.0,,7164608000.0,8032000.0,7156576000.0,,,,,3881434000.0,358424000.0,,,,,1547804000.0,,,,,20897000.0,6246000.0,1129779000.0,,,818284000.0,127758000.0,690526000.0,,2023-09-30
31004000.0,31004000.0,4343880000.0,4585891000.0,5060880000.0,9610376000.0,1387137000.0,5060880000.0,47016000.0,5071501000.0,8522814000.0,5071501000.0,5071501000.0,,4875770000.0,7396000.0,62008000.0,62008000.0,5970332000.0,3793548000.0,17992000.0,78750000.0,210318000.0,3486488000.0,35175000.0,3451313000.0,78750000.0,2176784000.0,153229000.0,1099403000.0,11841000.0,1087562000.0,116191000.0,712580000.0,107404000.0,1008000.0,11767000.0,592401000.0,11041833000.0,7477912000.0,6618000.0,107262000.0,1703000.0,0.0,108609000.0,108609000.0,10621000.0,10621000.0,7325951000.0,-3226542000.0,10552493000.0,5964000.0,7319987000.0,7351960000.0,2824700000.0,369869000.0,0.0,3563921000.0,18496000.0,,1447000.0,108926000.0,124252000.0,1820460000.0,81998000.0,824056000.0,25773000.0,888633000.0,35253000.0,166805000.0,1093287000.0,-21985000.0,1115272000.0,194995000.0,112301000.0,194995000.0,194995000.0,2023-03-31
