Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Tradeand Other Payables Non Current,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
82596519.0,82596519.0,744116000.0,805230000.0,689527000.0,2130370000.0,408567000.0,689527000.0,58113000.0,1383253000.0,1420045000.0,1383253000.0,1383253000.0,1218060000.0,,,165193000.0,165193000.0,1322254000.0,174532000.0,,,,30887000.0,80837000.0,44045000.0,36792000.0,11895000.0,1147722000.0,13831000.0,724393000.0,14068000.0,710325000.0,,7034000.0,368389000.0,,,0.0,368389000.0,2705507000.0,1149218000.0,144320000.0,,7421000.0,7421000.0,693726000.0,,297671000.0,,297671000.0,297671000.0,,,,,1556289000.0,92696000.0,,,,827935000.0,,,,2280000.0,,582994000.0,,,50384000.0,47383000.0,3001000.0,,2024-03-31
82596519.0,82596519.0,829082000.0,859725000.0,797371000.0,2328255000.0,585627000.0,797371000.0,22567000.0,1491097000.0,1543796000.0,1491097000.0,1491097000.0,1325904000.0,,,165193000.0,165193000.0,1387237000.0,199185000.0,,,,71404000.0,61973000.0,9274000.0,52699000.0,10445000.0,1188052000.0,10008000.0,797752000.0,13293000.0,784459000.0,,5204000.0,348894000.0,,,740000.0,348154000.0,2878334000.0,1104655000.0,136174000.0,,6051000.0,6051000.0,693726000.0,693726000.0,267575000.0,,267575000.0,267575000.0,,,,,1773679000.0,97285000.0,,,,906282000.0,,,,1806000.0,3779000.0,711213000.0,,,53314000.0,45238000.0,8076000.0,,2023-09-30
82596519.0,82596519.0,742271000.0,886133000.0,818007000.0,2366740000.0,653191000.0,818007000.0,31132000.0,1511739000.0,1580316000.0,1511739000.0,1511739000.0,112969000.0,1107000.0,1150740000.0,165193000.0,165193000.0,1337268000.0,212295000.0,10939000.0,615000.0,51982000.0,66324000.0,82383000.0,13806000.0,68577000.0,10939000.0,1124973000.0,168000.0,803750000.0,17326000.0,786424000.0,27766000.0,6039000.0,289517000.0,5269000.0,0.0,797000.0,283451000.0,2849007000.0,1070843000.0,86896000.0,94763000.0,1029000.0,1029000.0,693732000.0,693732000.0,279867000.0,-242556000.0,522423000.0,116000.0,191543000.0,201681000.0,129083000.0,0.0,1778164000.0,136038000.0,0.0,0.0,36705000.0,807170000.0,377642000.0,211449000.0,218079000.0,20481000.0,98091000.0,664609000.0,-41480000.0,706089000.0,151108000.0,38378000.0,112730000.0,112730000.0,2023-03-31
