Treasury Shares Number,Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Defined Pension Benefit,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Long Term Equity Investment,Investmentsin Joint Venturesat Cost,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
,551688100.0,551688100.0,31267600000.0,32966400000.0,46057100000.0,78889900000.0,17365200000.0,46057100000.0,133900000.0,46057400000.0,55461300000.0,46057400000.0,46057400000.0,40540500000.0,,5516900000.0,5516900000.0,68499800000.0,15299100000.0,237300000.0,,,3057300000.0,9484400000.0,80500000.0,9403900000.0,2092400000.0,53200700000.0,2645000000.0,,23482000000.0,53400000.0,23428600000.0,,1549300000.0,19355900000.0,,,,19355900000.0,114557200000.0,43991300000.0,4184500000.0,,,9915100000.0,9915100000.0,,,,53700000.0,300000.0,,29837700000.0,,29837700000.0,4312500000.0,25525200000.0,,,,,70565900000.0,3002300000.0,,,,25822400000.0,,,,,51100000.0,,35496700000.0,,,6193400000.0,4628500000.0,1564900000.0,,,2024-03-31
,551688100.0,551688100.0,1854800000.0,22977400000.0,47064300000.0,69888800000.0,24497900000.0,47064300000.0,154600000.0,47066000000.0,60461300000.0,47066000000.0,47066000000.0,41549100000.0,,5516900000.0,5516900000.0,52669700000.0,18532300000.0,260400000.0,,,2424200000.0,13496700000.0,101400000.0,13395300000.0,1987000000.0,34137400000.0,1441800000.0,,9480700000.0,53200000.0,9427500000.0,,1655900000.0,17298300000.0,,,0.0,17298300000.0,99735700000.0,41100400000.0,3764700000.0,,,9556800000.0,9556800000.0,,,,49100000.0,1700000.0,,27677100000.0,,27677100000.0,2058900000.0,25618200000.0,,,,,58635300000.0,2459300000.0,,,,21896600000.0,,,,,51200000.0,,9734900000.0,,,24493300000.0,3525300000.0,20968000000.0,,,2023-09-30
0.0,551688100.0,551688100.0,18513500000.0,18766100000.0,45896900000.0,64527700000.0,20660800000.0,45896900000.0,139600000.0,45901200000.0,56251000000.0,45901200000.0,45901200000.0,40384300000.0,0.0,5516900000.0,5516900000.0,51145000000.0,15339700000.0,10100000.0,1910800000.0,267700000.0,2369000000.0,10442300000.0,92500000.0,10349800000.0,1910800000.0,35805300000.0,199000000.0,0.0,8323800000.0,47100000.0,8276700000.0,2948300000.0,1717200000.0,21253500000.0,836900000.0,13800000.0,164900000.0,20237900000.0,97046200000.0,40580100000.0,3046200000.0,100000.0,2825000000.0,1969100000.0,972800000.0,996300000.0,7972800000.0,7972800000.0,49900000.0,4300000.0,4300000.0,27486800000.0,-12987600000.0,40474400000.0,2114800000.0,1298600000.0,33685500000.0,2924400000.0,451100000.0,0.0,56466100000.0,3500000.0,81900000.0,532300000.0,587200000.0,25850800000.0,27700000.0,8819400000.0,740700000.0,16263000000.0,1441200000.0,1768000000.0,26088200000.0,-6900000.0,26095100000.0,113000000.0,2004100000.0,113000000.0,0.0,113000000.0,2023-03-31
