Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.316682,61165000.0,,,33323000.0,9423000.0,362195000.0,61165000.0,51742000.0,-2977000.0,2977000.0,33323000.0,33323000.0,391230000.0,,,,,33323000.0,33323000.0,0.0,33323000.0,33323000.0,,33323000.0,15443000.0,48765000.0,1483000.0,,-2977000.0,2977000.0,50259000.0,29035000.0,9237000.0,9423000.0,9423000.0,79294000.0,362195000.0,441489000.0,441489000.0,2024-03-31
0.0,0.289561,67193000.0,,,43112000.0,1365000.0,313729000.0,67193000.0,65828000.0,-5143000.0,5143000.0,43112000.0,43112000.0,333876000.0,359266667.0,359266667.0,0.12,0.12,43112000.0,43112000.0,0.0,43112000.0,43112000.0,,43112000.0,17572000.0,60685000.0,704000.0,,-5143000.0,5143000.0,65123000.0,20147000.0,8989000.0,1365000.0,1365000.0,85270000.0,313729000.0,398999000.0,398999000.0,2023-12-31
0.0,0.289902,23501000.0,,,14824000.0,669000.0,279172000.0,23501000.0,22832000.0,-1956000.0,1956000.0,14824000.0,14824000.0,297362000.0,370600000.0,370600000.0,0.04,0.04,14824000.0,14824000.0,0.0,14824000.0,14824000.0,0.0,14824000.0,6052000.0,20876000.0,842000.0,,-1956000.0,1956000.0,21990000.0,18190000.0,8530000.0,669000.0,669000.0,40180000.0,279172000.0,319352000.0,319352000.0,2023-09-30
0.0,0.29018,17943000.0,0.0,0.0,11102000.0,657000.0,336119000.0,17943000.0,17286000.0,-1644000.0,1644000.0,11102000.0,11102000.0,353287000.0,370066667.0,370066667.0,0.03,0.03,11102000.0,11102000.0,0.0,11102000.0,11102000.0,,11102000.0,4539000.0,15642000.0,1959000.0,0.0,-1644000.0,1644000.0,15327000.0,17168000.0,8372000.0,657000.0,657000.0,32495000.0,336119000.0,368614000.0,368614000.0,2023-06-30
0.0,0.307632,60250000.0,0.0,0.0,39788000.0,978000.0,619197000.0,60250000.0,59272000.0,-1804000.0,1804000.0,39788000.0,39788000.0,642249000.0,,,,,39788000.0,39788000.0,0.0,39788000.0,39788000.0,,39788000.0,17679000.0,57468000.0,6769000.0,0.0,-1804000.0,1804000.0,52502000.0,23052000.0,13561000.0,978000.0,978000.0,75554000.0,619197000.0,694751000.0,694751000.0,2023-03-31
,,,0.0,0.0,,,,,,,,,,,348884759.0,348884759.0,0.15975,0.15975,,,,,,,,,,,0.0,,,,,,,,,,,,2022-12-31
0.0,0.290864,24778000.0,0.0,0.0,13397000.0,4246000.0,367214000.0,24778000.0,20532000.0,-1640000.0,1640000.0,13397000.0,13397000.0,389073000.0,334925000.0,334925000.0,0.04,0.04,13397000.0,13397000.0,0.0,13397000.0,13397000.0,,13397000.0,5495000.0,18892000.0,330000.0,0.0,-1640000.0,1640000.0,20201000.0,21859000.0,7469000.0,4246000.0,4246000.0,42060000.0,367214000.0,409274000.0,409274000.0,2024-06-30 00:00:00
