Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.057267,160770000.0,105200000.0,35700000.0,695190000.0,160770000.0,125070000.0,-10170000.0,10170000.0,105200000.0,105200000.0,959940000.0,,,,,105200000.0,105200000.0,0.0,105200000.0,-3120000.0,108320000.0,108320000.0,6580000.0,114900000.0,-1200000.0,-10170000.0,10170000.0,126270000.0,264750000.0,183260000.0,35700000.0,35700000.0,391020000.0,695190000.0,1086210000.0,1086210000.0,2024-03-31
0.0,0.24177,75140000.0,32780000.0,18670000.0,163070000.0,75140000.0,56470000.0,-11510000.0,11510000.0,32780000.0,32780000.0,352060000.0,42571429.0,42571429.0,0.77,0.77,32780000.0,32780000.0,0.0,32780000.0,-1310000.0,34090000.0,34090000.0,10870000.0,44960000.0,7880000.0,-11510000.0,11510000.0,48590000.0,188990000.0,127110000.0,18670000.0,18670000.0,237580000.0,163070000.0,400650000.0,400650000.0,2023-12-31
0.0,0.39864,88090000.0,27290000.0,17900000.0,163110000.0,88090000.0,70190000.0,-14300000.0,14300000.0,27290000.0,27290000.0,352190000.0,42640625.0,42640625.0,0.64,0.64,27290000.0,27290000.0,0.0,27290000.0,-6320000.0,33610000.0,33610000.0,22280000.0,55890000.0,20050000.0,-14300000.0,14300000.0,50140000.0,189080000.0,134350000.0,17900000.0,17900000.0,239220000.0,163110000.0,402330000.0,402330000.0,2023-09-30
0.0,0.3,6284000.0,2173000.0,1700000.0,16438000.0,6284000.0,4584000.0,-906000.0,906000.0,2173000.0,2173000.0,32831000.0,42381818.0,42381818.0,0.51,0.51,2173000.0,2173000.0,0.0,2173000.0,-6000.0,2179000.0,2179000.0,1499000.0,3678000.0,1044000.0,-906000.0,906000.0,3540000.0,16393000.0,11870000.0,1700000.0,1700000.0,19933000.0,16438000.0,36371000.0,36371000.0,2023-06-30
0.0,0.027566,80040000.0,57500000.0,23410000.0,415590000.0,80040000.0,56630000.0,5310000.0,-2500000.0,57500000.0,57500000.0,332370000.0,,,,,57500000.0,57500000.0,0.0,57500000.0,0.0,57500000.0,57500000.0,1630000.0,59130000.0,-10540000.0,5310000.0,-2500000.0,55840000.0,-83220000.0,-346220000.0,23410000.0,23250000.0,-27380000.0,415590000.0,388210000.0,388210000.0,2023-03-31
,,,,,,,,,,,,,42381818.0,42381818.0,1.155448,1.155448,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.3,81400000.0,-12200000.0,45400000.0,240020000.0,81400000.0,36000000.0,-33460000.0,33460000.0,-12200000.0,-12200000.0,542410000.0,42068966.0,42068966.0,-0.29,-0.29,-12200000.0,-12200000.0,0.0,-12200000.0,420000.0,-12620000.0,-12620000.0,15160000.0,2540000.0,6930000.0,-33460000.0,33460000.0,29070000.0,302390000.0,183370000.0,45400000.0,45400000.0,331460000.0,240020000.0,571480000.0,571480000.0,2024-06-30 00:00:00
