Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.0,-35207000.0,0.0,0.0,-35295000.0,21837000.0,-35207000.0,-35207000.0,-88000.0,88000.0,-35295000.0,-35295000.0,40926000.0,88237500.0,88237500.0,-0.4,-0.4,-35295000.0,-35295000.0,0.0,-35295000.0,-35295000.0,-35295000.0,0.0,-35295000.0,252000.0,0.0,-88000.0,88000.0,-35459000.0,19089000.0,18386000.0,-16370000.0,21837000.0,5467000.0,5467000.0,2023-12-31
0.0,0.0,-23417000.0,0.0,0.0,-23426000.0,42171000.0,-23417000.0,-23417000.0,-9000.0,9000.0,-23426000.0,-23426000.0,45387000.0,86762963.0,86762963.0,-0.27,-0.27,-23426000.0,-23426000.0,0.0,-23426000.0,-23426000.0,-23426000.0,0.0,-23426000.0,252000.0,0.0,-9000.0,9000.0,-23669000.0,3216000.0,2513000.0,-20453000.0,42171000.0,21718000.0,21718000.0,2023-09-30
0.0,0.0,-34992000.0,0.0,0.0,-35011000.0,34713000.0,-34992000.0,-34992000.0,-19000.0,19000.0,-35011000.0,-35011000.0,38426000.0,87527500.0,87527500.0,-0.4,-0.4,-35011000.0,-35011000.0,0.0,-35011000.0,-35011000.0,-35011000.0,0.0,-35011000.0,250000.0,0.0,-19000.0,19000.0,-35242000.0,3713000.0,3009000.0,-31529000.0,34713000.0,3184000.0,3184000.0,2023-06-30
0.0,0.0,-29916000.0,120937000.0,120937000.0,91133000.0,649205000.0,91021000.0,91021000.0,2530000.0,-110000.0,-29804000.0,91133000.0,57550000.0,,,,,91133000.0,91133000.0,0.0,91133000.0,91131000.0,91131000.0,0.0,91131000.0,-5991000.0,120937000.0,2530000.0,-110000.0,-26345000.0,-591655000.0,-593740000.0,-618000000.0,649205000.0,31205000.0,31205000.0,2023-03-31
0.0,0.0,-40402000.0,0.0,0.0,-40515000.0,74611000.0,-40402000.0,-40402000.0,-113000.0,113000.0,-40515000.0,-40515000.0,97237000.0,88076087.0,88076087.0,-0.46,-0.46,-40515000.0,-40515000.0,0.0,-40515000.0,-40515000.0,-40515000.0,0.0,-40515000.0,5489000.0,0.0,-113000.0,113000.0,-45891000.0,22626000.0,21930000.0,-23265000.0,74611000.0,51346000.0,51346000.0,2022-12-31
