Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investmentsin Joint Venturesat Cost,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Inventory,Other Receivables,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date,Retained Earnings,Additional Paid In Capital,Other Payable,Dividends Payable,Non Current Prepaid Assets,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Restricted Cash,Prepaid Assets,Other Inventories,Finished Goods,Work In Process,Raw Materials,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Equivalents,Cash Financial
68157705.0,68157705.0,6292609000.0,8099062000.0,4981928000.0,14698953000.0,2073128000.0,4981928000.0,1296198000.0,7896089000.0,11112719000.0,10132623000.0,2236534000.0,7896089000.0,7759774000.0,136315000.0,136315000.0,15855427000.0,4750308000.0,120352000.0,277553000.0,4325252000.0,1108622000.0,3216630000.0,27151000.0,11105119000.0,1584343000.0,3773810000.0,187576000.0,3586234000.0,199024000.0,4860922000.0,2245000.0,4858677000.0,25988050000.0,12809803000.0,290454000.0,24418000.0,1855697000.0,1855697000.0,,,229274000.0,2914161000.0,1977611000.0,936550000.0,7353811000.0,7353811000.0,358487000.0,6995324000.0,13178247000.0,1034046000.0,2488178000.0,12369000.0,5854276000.0,3789378000.0,3279123000.0,510255000.0,2024-03-31,,,,,,,,,,,,,,,,,,,,
68157705.0,68157705.0,5584522000.0,7209022000.0,3769923000.0,13183802000.0,2328946000.0,3769923000.0,1070627000.0,7045407000.0,10592931000.0,9111868000.0,2066461000.0,7045407000.0,6909092000.0,136315000.0,136315000.0,14410656000.0,5400980000.0,92710000.0,778026000.0,4504361000.0,956837000.0,3547524000.0,25883000.0,9009676000.0,1297650000.0,2704661000.0,113790000.0,2590871000.0,245694000.0,4172877000.0,75278000.0,4097599000.0,23522524000.0,12183902000.0,123901000.0,69617000.0,1654707000.0,1654707000.0,,,122030000.0,3275484000.0,2056944000.0,1218540000.0,6809201000.0,6809201000.0,251341000.0,6557860000.0,11338622000.0,866013000.0,1855718000.0,11968000.0,5218350000.0,3386573000.0,2832700000.0,553873000.0,2023-09-30,,,,,,,,,,,,,,,,,,,,
68157705.0,68157705.0,4776073000.0,6641247000.0,3233759000.0,12138494000.0,2294567000.0,3233759000.0,1118854000.0,6616101000.0,10563031000.0,8486731000.0,1870630000.0,6616101000.0,6479786000.0,136315000.0,136315000.0,13361431000.0,5803001000.0,88124000.0,793443000.0,4896525000.0,949595000.0,3946930000.0,24909000.0,7558430000.0,1000930000.0,1744722000.0,169259000.0,1575463000.0,226021000.0,3896080000.0,56385000.0,3839695000.0,21848162000.0,11995165000.0,117601000.0,57738000.0,1309904000.0,1309904000.0,0.0,0.0,124328000.0,3382342000.0,2163802000.0,1218540000.0,6904889000.0,6904889000.0,128582000.0,6776307000.0,9852997000.0,650439000.0,1610969000.0,9939000.0,4611771000.0,2969879000.0,2223559000.0,746320000.0,2023-03-31,,,,,,,,,,,,,,,,,,,,
